qv,q2,ex,nu,RTTOT,RLTOT,RTQE,RLQE,RTIE,RLIE,RTE,RLE,RTNS,RLNS,QD
0.04571,0.001,0.03296,0.033,0.002155585982934825,0.001004961,0.0,0.0,0.0,0.0,1.160811e-06,0.0,0.001693579,0.001004961,0.00046084598293482515
0.04607,0.001,0.03346,0.0335,0.0021424617496429766,0.0009653376,0.0,0.0,0.0,0.0,1.181671e-06,0.0,0.001665083,0.0009653376,0.00047619674964297646
0.04643,0.001,0.03396,0.034,0.0021203625527353364,0.0009343533,0.0,0.0,0.0,0.0,1.201174e-06,0.0,0.001627475,0.0009343533,0.0004916865527353367
0.0468,0.001,0.03446,0.0345,0.002089719166749547,0.0009082345,0.0,0.0,0.0,0.0,1.219331e-06,0.0,0.001581194,0.0009082345,0.0005073061667495471
0.04717,0.001,0.03496,0.035,0.0020511896499575315,0.000884281,0.0,0.0,0.0,0.0,1.236155e-06,0.0,0.001526907,0.000884281,0.0005230466499575314
0.04754,0.001,0.03546,0.0355,0.0020056133335416924,0.0008606771,0.0,0.0,0.0,0.0,1.251659e-06,0.0,0.001465462,0.0008606771,0.0005388993335416925
0.04792,0.001,0.03596,0.036,0.001953961811320838,0.0008363026,0.0,0.0,0.0,0.0,1.26586e-06,0.0,0.00139784,0.0008363026,0.0005548558113208378
0.04829,0.001,0.03646,0.0365,0.0018972989299948307,0.0008105598,0.0,0.0,0.0,0.0,1.278777e-06,0.0,0.001325112,0.0008105598,0.0005709079299948308
0.04867,0.001,0.03696,0.037,0.0018367427798786006,0.0007832269,0.0,0.0,0.0,0.0,1.290429e-06,0.0,0.001248405,0.0007832269,0.0005870477798786007
0.04905,0.001,0.03746,0.0375,0.0017734286860977512,0.00075434,0.0,0.0,0.0,0.0,1.300838e-06,0.0,0.00116886,0.00075434,0.0006032676860977512
0.04944,0.001,0.03796,0.038,0.0017084782002195534,0.0007241025,0.0,0.0,0.0,0.0,1.310028e-06,0.0,0.001087608,0.0007241025,0.0006195602002195534
0.04982,0.001,0.03846,0.0385,0.0016429690922946318,0.0006928164,0.0,0.0,0.0,0.0,1.318023e-06,0.0,0.001005733,0.0006928164,0.000635918092294632
0.05021,0.001,0.03896,0.039,0.001577916743286038,0.0006608334,0.0,0.0,0.0,0.0,1.324849e-06,0.0,0.0009242575,0.0006608334,0.0006523343432860379
0.0506,0.001,0.03946,0.0395,0.0015142487378638223,0.0006285191,0.0,0.0,0.0,0.0,1.330531e-06,0.0,0.0008441161,0.0006285191,0.0006688021378638224
0.05099,0.001,0.03996,0.04,0.0014527921575444875,0.0005962291,0.0,0.0,0.0,0.0,1.335097e-06,0.0,0.0007661422,0.0005962291,0.0006853148575444876
0.05138,0.001,0.04046,0.0405,0.001394261574155931,0.0005642922,0.0,0.0,0.0,0.0,1.338576e-06,0.0,0.0006910569,0.0005642922,0.0007018660741559311
0.05178,0.001,0.04096,0.041,0.0013392526436096638,0.0005330001,0.0,0.0,0.0,0.0,1.340997e-06,0.0,0.0006194621,0.0005330001,0.0007184495436096638
0.05218,0.001,0.04146,0.0415,0.0012882392999631937,0.0005026004,0.0,0.0,0.0,0.0,1.342388e-06,0.0,0.0005518377,0.0005026004,0.0007350591999631936
0.05257,0.001,0.04196,0.042,0.001241575349756455,0.0004732943,0.0,0.0,0.0,0.0,1.342781e-06,0.0,0.0004885434,0.0004732943,0.0007516891497564552
0.05297,0.001,0.04246,0.0425,0.0011994985666071904,0.0004452357,0.0,0.0,0.0,0.0,1.342204e-06,0.0,0.0004298227,0.0004452357,0.0007683336666071905
0.05338,0.001,0.04296,0.043,0.001162138586051068,0.0004185329,0.0,0.0,0.0,0.0,1.34069e-06,0.0,0.0003758108,0.0004185329,0.000784987186051068
0.05378,0.001,0.04346,0.0435,0.0011295269006131716,0.0003932517,0.0,0.0,0.0,0.0,1.338268e-06,0.0,0.0003265443,0.0003932517,0.0008016443006131716
0.05418,0.001,0.04396,0.044,0.0011016077550983368,0.0003694191,0.0,0.0,0.0,0.0,1.334969e-06,0.0,0.000281973,0.0003694191,0.0008182997550983367
0.05459,0.001,0.04446,0.0445,0.0010782511420885062,0.0003470287,0.0,0.0,0.0,0.0,1.330826e-06,0.0,0.0002419719,0.0003470287,0.0008349484420885062
0.055,0.001,0.04496,0.045,0.0010592654976360341,0.0003260459,0.0,0.0,0.0,0.0,1.325869e-06,0.0,0.0002063542,0.0003260459,0.0008515853976360342
0.05541,0.001,0.04546,0.0455,0.0010444108971424883,0.0003064132,0.0,0.0,0.0,0.0,1.320129e-06,0.0,0.000174885,0.0003064132,0.0008682057971424883
0.05582,0.001,0.04596,0.046,0.00103341155141313,0.0002880563,0.0,0.0,0.0,0.0,1.313638e-06,0.0,0.0001472929,0.0002880563,0.0008848049514131299
0.05623,0.001,0.04646,0.0465,0.0010259670028778388,0.0002708888,0.0,0.0,0.0,0.0,1.306425e-06,0.0,0.0001232823,0.0002708888,0.0009013783028778389
0.05665,0.001,0.04696,0.047,0.0010217635219697619,0.0002548173,0.0,0.0,0.0,0.0,1.298523e-06,0.0,0.0001025436,0.0002548173,0.0009179214219697619
0.05706,0.001,0.04746,0.0475,0.0010204827136534927,0.000239746,0.0,0.0,0.0,0.0,1.289961e-06,0.0,8.476275e-05,0.000239746,0.0009344300036534926
0.05748,0.001,0.04796,0.048,0.0010218095140950463,0.0002255797,0.0,0.0,0.0,0.0,1.280771e-06,0.0,6.962888e-05,0.0002255797,0.0009508998640950463
0.0579,0.001,0.04846,0.0485,0.0010254388574663267,0.0002122276,0.0,0.0,0.0,0.0,1.27098e-06,0.0,5.684094e-05,0.0002122276,0.0009673269374663268
0.05832,0.001,0.04896,0.049,0.001031080552877219,0.0001996051,0.0,0.0,0.0,0.0,1.260621e-06,0.0,4.611266e-05,0.0001996051,0.000983707272877219
0.05874,0.001,0.04946,0.0495,0.0010384630014287862,0.0001876355,0.0,0.0,0.0,0.0,1.24972e-06,0.0,3.717625e-05,0.0001876355,0.0010000370314287863
0.05916,0.001,0.04996,0.05,0.0010473357533814297,0.0001762516,0.0,0.0,0.0,0.0,1.238308e-06,0.0,2.978496e-05,0.0001762516,0.0010163124833814296
0.05958,0.001,0.05046,0.0505,0.0010574709354322061,0.0001653956,0.0,0.0,0.0,0.0,1.226413e-06,0.0,2.371451e-05,0.0001653956,0.0010325300054322062
0.06001,0.001,0.05096,0.051,0.0010686637580957698,0.0001550192,0.0,0.0,0.0,0.0,1.214062e-06,0.0,1.876362e-05,0.0001550192,0.00104868607809577
0.06043,0.001,0.05146,0.0515,0.001080732363183758,0.0001450837,0.0,0.0,0.0,0.0,1.201283e-06,0.0,1.475379e-05,0.0001450837,0.0010647772831837582
0.06086,0.001,0.05196,0.052,0.0010935169713776236,0.0001355589,0.0,0.0,0.0,0.0,1.188103e-06,0.0,1.152856e-05,0.0001355589,0.0010808003013776236
0.06129,0.001,0.05246,0.0525,0.0011068786798902463,0.0001264224,0.0,0.0,0.0,0.0,1.174548e-06,0.0,8.952219e-06,0.0001264224,0.0010967519098902462
0.06172,0.001,0.05296,0.053,0.0011206979012118206,0.0001176583,0.0,0.0,0.0,0.0,1.160645e-06,0.0,6.908276e-06,0.0001176583,0.0011126289802118206
0.06215,0.001,0.05346,0.0535,0.0011348726479357622,0.0001092565,0.0,0.0,0.0,0.0,1.146417e-06,0.0,5.297756e-06,0.0001092565,0.0011284284759357623
0.06258,0.001,0.05396,0.054,0.0011493166956605665,0.000101211,0.0,0.0,0.0,0.0,1.13189e-06,0.0,4.037355e-06,0.000101211,0.0011441474506605665
0.06301,0.001,0.05446,0.0545,0.0011639577599637137,9.351937e-05,0.0,0.0,0.0,0.0,1.117088e-06,0.0,3.057627e-06,9.351937e-05,0.0011597830459637137
0.06344,0.001,0.05496,0.055,0.001178735721443897,8.618118e-05,0.0,0.0,0.0,0.0,1.102034e-06,0.0,2.301198e-06,8.618118e-05,0.001175332489443897
0.06388,0.001,0.05546,0.0555,0.0011936009418279964,7.919738e-05,0.0,0.0,0.0,0.0,1.086751e-06,0.0,1.721097e-06,7.919738e-05,0.0011907930928279965
0.06431,0.001,0.05596,0.056,0.0012085127111393288,7.25693e-05,0.0,0.0,0.0,0.0,1.071262e-06,0.0,1.279199e-06,7.25693e-05,0.0012061622501393287
0.06475,0.001,0.05646,0.0565,0.0012234378499238622,6.629807e-05,0.0,0.0,0.0,0.0,1.055588e-06,0.0,9.448264e-07,6.629807e-05,0.0012214374359238622
0.06518,0.001,0.05696,0.057,0.0012383494535311563,6.038395e-05,0.0,0.0,0.0,0.0,1.03975e-06,0.0,6.935002e-07,6.038395e-05,0.0012366162035311564
0.06562,0.001,0.05746,0.0575,0.0012532258014468932,5.482597e-05,0.0,0.0,0.0,0.0,1.023768e-06,0.0,5.058499e-07,5.482597e-05,0.0012516961834468932
0.06606,0.001,0.05796,0.058,0.0012680494146739476,4.962162e-05,0.0,0.0,0.0,0.0,1.007662e-06,0.0,3.666713e-07,4.962162e-05,0.0012666750816739476
0.0665,0.001,0.05846,0.0585,0.0012828062561589827,4.476661e-05,0.0,0.0,0.0,0.0,9.914514e-07,0.0,2.641265e-07,4.476661e-05,0.0012815506781589828
0.06694,0.001,0.05896,0.059,0.0012974850512616368,4.025489e-05,0.0,0.0,0.0,0.0,9.751542e-07,0.0,1.890718e-07,4.025489e-05,0.0012963208252616367
0.06738,0.001,0.05946,0.0595,0.0013120767342633876,3.607853e-05,0.0,0.0,0.0,0.0,9.587884e-07,0.0,1.344995e-07,3.607853e-05,0.0013109834462633877
0.06782,0.001,0.05996,0.06,0.0013265739859131816,3.222793e-05,0.0,0.0,0.0,0.0,9.423712e-07,0.0,9.508096e-08,3.222793e-05,0.0013255365339131815
0.06827,0.001,0.06046,0.0605,0.001340970863206958,2.869183e-05,0.0,0.0,0.0,0.0,9.25919e-07,0.0,6.67952e-08,2.869183e-05,0.0013399781490069582
0.06871,0.001,0.06096,0.061,0.0013552624980981488,2.545762e-05,0.0,0.0,0.0,0.0,9.09448e-07,0.0,4.663108e-08,2.545762e-05,0.0013543064189981487
0.06915,0.001,0.06146,0.0615,0.0013694448607362378,2.251144e-05,0.0,0.0,0.0,0.0,8.929733e-07,0.0,3.235071e-08,2.251144e-05,0.0013685195366362377
0.0696,0.001,0.06196,0.062,0.0013835145718303862,1.983849e-05,0.0,0.0,0.0,0.0,8.765098e-07,0.0,2.230336e-08,1.983849e-05,0.0013826157586303862
0.07004,0.001,0.06246,0.0625,0.0013974687561350882,1.742323e-05,0.0,0.0,0.0,0.0,8.600715e-07,0.0,1.528039e-08,1.742323e-05,0.0013965934043350882
0.07049,0.001,0.06296,0.063,0.0014113049297547486,1.524961e-05,0.0,0.0,0.0,0.0,8.436719e-07,0.0,1.040342e-08,1.524961e-05,0.0014104508544547487
0.07094,0.001,0.06346,0.0635,0.0014250209123639107,1.330135e-05,0.0,0.0,0.0,0.0,8.273239e-07,0.0,7.038739e-09,1.330135e-05,0.0014241865497639106
0.07139,0.001,0.06396,0.064,0.0014386147622398235,1.15621e-05,0.0,0.0,0.0,0.0,8.110399e-07,0.0,4.732502e-09,1.15621e-05,0.0014377989898398235
0.07183,0.001,0.06446,0.0645,0.0014520847255038035,1.001564e-05,0.0,0.0,0.0,0.0,7.948317e-07,0.0,3.162012e-09,1.001564e-05,0.0014512867318038035
0.07228,0.001,0.06496,0.065,0.0014654291990677103,8.646103e-06,0.0,0.0,0.0,0.0,7.787105e-07,0.0,2.099486e-09,8.646103e-06,0.0014646483890677104
0.07273,0.001,0.06546,0.0655,0.0014786467022816522,7.438061e-06,0.0,0.0,0.0,0.0,7.626869e-07,0.0,1.385284e-09,7.438061e-06,0.0014778826300816522
0.07318,0.001,0.06596,0.066,0.0014917358564787617,6.376692e-06,0.0,0.0,0.0,0.0,7.46771e-07,0.0,9.083237e-10,6.376692e-06,0.0014909881770787618
0.07364,0.001,0.06646,0.0665,0.0015046953692126781,5.447867e-06,0.0,0.0,0.0,0.0,7.309725e-07,0.0,5.918595e-10,5.447867e-06,0.0015039638048126782
0.07409,0.001,0.06696,0.067,0.0015175240228829637,4.638225e-06,0.0,0.0,0.0,0.0,7.153003e-07,0.0,3.832413e-10,4.638225e-06,0.0015168083392829636
0.07454,0.001,0.06746,0.0675,0.0015302206661434504,3.935236e-06,0.0,0.0,0.0,0.0,6.997631e-07,0.0,2.466049e-10,3.935236e-06,0.0015295206564434503
0.07499,0.001,0.06796,0.068,0.0015427842073880175,3.327229e-06,0.0,0.0,0.0,0.0,6.843688e-07,0.0,1.576909e-10,3.327229e-06,0.0015420996808880175
0.07545,0.001,0.06846,0.0685,0.0015552136097079306,2.803412e-06,0.0,0.0,0.0,0.0,6.69125e-07,0.0,1.002043e-10,2.803412e-06,0.0015545443845079306
0.0759,0.001,0.06896,0.069,0.0015675078873143321,2.353874e-06,0.0,0.0,0.0,0.0,6.540389e-07,0.0,6.327638e-11,2.353874e-06,0.001566853785114332
0.07636,0.001,0.06946,0.0695,0.0015796661017189577,1.969569e-06,0.0,0.0,0.0,0.0,6.391169e-07,0.0,3.970742e-11,1.969569e-06,0.0015790269450189577
0.07681,0.001,0.06996,0.07,0.0015916873597654983,1.642291e-06,0.0,0.0,0.0,0.0,6.243654e-07,0.0,2.476147e-11,1.642291e-06,0.0015910629695654983
0.07727,0.001,0.07046,0.0705,0.0016035708109033927,1.364647e-06,0.0,0.0,0.0,0.0,6.0979e-07,0.0,1.53446e-11,1.364647e-06,0.0016029610056033927
0.07772,0.001,0.07096,0.071,0.0016153156452950012,1.130007e-06,0.0,0.0,0.0,0.0,5.95396e-07,0.0,9.449513e-12,1.130007e-06,0.0016147202398950013
0.07818,0.001,0.07146,0.0715,0.0016269210914463394,9.324648e-07,0.0,0.0,0.0,0.0,5.811882e-07,0.0,5.782789e-12,9.324648e-07,0.0016263398974463393
0.07864,0.001,0.07196,0.072,0.0016383864145505568,7.667858e-07,0.0,0.0,0.0,0.0,5.671713e-07,0.0,3.516733e-12,7.667858e-07,0.0016378192397505569
0.0791,0.001,0.07246,0.0725,0.0016497109142323055,6.283561e-07,0.0,0.0,0.0,0.0,5.533492e-07,0.0,2.125277e-12,6.283561e-07,0.0016491575629323054
0.07956,0.001,0.07296,0.073,0.001660893922680026,5.131302e-07,0.0,0.0,0.0,0.0,5.397257e-07,0.0,1.276337e-12,5.131302e-07,0.001660354195780026
0.08001,0.001,0.07346,0.0735,0.0016719348024518215,4.175794e-07,0.0,0.0,0.0,0.0,5.26304e-07,0.0,7.617085e-13,4.175794e-07,0.0016714084976518215
0.08047,0.001,0.07396,0.074,0.0016828329440392686,3.386416e-07,0.0,0.0,0.0,0.0,5.130873e-07,0.0,4.517371e-13,3.386416e-07,0.0016823198562392686
0.08093,0.001,0.07446,0.0745,0.0016935877635718428,2.736725e-07,0.0,0.0,0.0,0.0,5.000781e-07,0.0,2.662295e-13,2.736725e-07,0.0016930876851718427
0.08139,0.001,0.07496,0.075,0.0017041987003429755,2.203999e-07,0.0,0.0,0.0,0.0,4.872788e-07,0.0,1.559193e-13,2.203999e-07,0.0017037114214429755
0.08186,0.001,0.07546,0.0755,0.0017146652139368012,1.768809e-07,0.0,0.0,0.0,0.0,4.746913e-07,0.0,9.074375e-14,1.768809e-07,0.0017141905226368012
0.08232,0.001,0.07596,0.076,0.0017249867812325628,1.41462e-07,0.0,0.0,0.0,0.0,4.623173e-07,0.0,5.248154e-14,1.41462e-07,0.0017245244639325628
0.08278,0.001,0.07646,0.0765,0.0017351628931612608,1.127425e-07,0.0,0.0,0.0,0.0,4.501582e-07,0.0,3.016263e-14,1.127425e-07,0.0017347127348612608
0.08324,0.001,0.07696,0.077,0.001745193050986622,8.954148e-08,0.0,0.0,0.0,0.0,4.382152e-07,0.0,0.0,8.954148e-08,0.001744754835786622
0.0837,0.001,0.07746,0.0775,0.0017550767631795315,7.086798e-08,0.0,0.0,0.0,0.0,4.264891e-07,0.0,0.0,7.086798e-08,0.0017546502740795314
0.08417,0.001,0.07796,0.078,0.0017648135403520112,5.589392e-08,0.0,0.0,0.0,0.0,4.149804e-07,0.0,0.0,5.589392e-08,0.0017643985599520113
0.08463,0.001,0.07846,0.0785,0.0017744028914133477,4.393067e-08,0.0,0.0,0.0,0.0,4.036895e-07,0.0,0.0,4.393067e-08,0.0017739992019133476
0.08509,0.001,0.07896,0.079,0.0017838443183071165,3.440802e-08,0.0,0.0,0.0,0.0,3.926165e-07,0.0,0.0,3.440802e-08,0.0017834517018071165
