qv,q2,ex,nu,RTTOT,RLTOT,RTQE,RLQE,RTIE,RLIE,RTE,RLE,RTNS,RLNS,QD
0.0302,0.0001,0.0285,0.0285,0.0014809526053476368,0.002092354,0.0,0.0,0.0,0.0,1.085682e-08,0.0,0.001256108,0.002092354,0.00022483360534763687
0.03068,0.0001,0.029,0.029,0.0015236728704578944,0.001766861,0.0,0.0,0.0,0.0,1.12472e-08,0.0,0.00128957,0.001766861,0.00023409187045789431
0.03115,0.0001,0.0295,0.0295,0.0015648073077252505,0.001493249,0.0,0.0,0.0,0.0,1.162196e-08,0.0,0.001321286,0.001493249,0.00024351030772525067
0.03162,0.0001,0.03,0.03,0.0016032685503784047,0.001270286,0.0,0.0,0.0,0.0,1.198079e-08,0.0,0.001350176,0.001270286,0.0002530805503784047
0.0321,0.0001,0.0305,0.0305,0.0016378565091864235,0.00109399,0.0,0.0,0.0,0.0,1.232348e-08,0.0,0.00137505,0.00109399,0.00026279450918642344
0.03257,0.0001,0.031,0.031,0.0016673883607800674,0.0009585952,0.0,0.0,0.0,0.0,1.264987e-08,0.0,0.001394732,0.0009585952,0.0002726443607800672
0.03305,0.0001,0.0315,0.0315,0.001690805536567307,0.000857448,0.0,0.0,0.0,0.0,1.295983e-08,0.0,0.00140817,0.000857448,0.000282622536567307
0.03353,0.0001,0.032,0.032,0.0017072447122159838,0.0007837404,0.0,0.0,0.0,0.0,1.325331e-08,0.0,0.00141451,0.0007837404,0.0002927217122159839
0.034,0.0001,0.0325,0.0325,0.0017160857976764063,0.0007310568,0.0,0.0,0.0,0.0,1.353029e-08,0.0,0.001413137,0.0007310568,0.0003029347976764061
0.03448,0.0001,0.033,0.033,0.0017169639277169358,0.0006937239,0.0,0.0,0.0,0.0,1.379078e-08,0.0,0.001403695,0.0006937239,0.0003132549277169359
0.03496,0.0001,0.0335,0.0335,0.00170976745294615,0.0006669883,0.0,0.0,0.0,0.0,1.403486e-08,0.0,0.001386078,0.0006669883,0.00032367545294615
0.03544,0.0001,0.034,0.034,0.0016946219312958999,0.000647058,0.0,0.0,0.0,0.0,1.426263e-08,0.0,0.001360418,0.000647058,0.00033418993129589986
0.03592,0.0001,0.0345,0.0345,0.0016718631199404976,0.0006310482,0.0,0.0,0.0,0.0,1.44742e-08,0.0,0.001327056,0.0006310482,0.0003447921199404977
0.0364,0.0001,0.035,0.035,0.0016420049676282294,0.0006168711,0.0,0.0,0.0,0.0,1.466975e-08,0.0,0.001286514,0.0006168711,0.0003554759676282294
0.03688,0.0001,0.0355,0.0355,0.0016057126074024437,0.0006031002,0.0,0.0,0.0,0.0,1.484945e-08,0.0,0.001239462,0.0006031002,0.00036623560740244385
0.03736,0.0001,0.036,0.036,0.001563767349690544,0.0005888313,0.0,0.0,0.0,0.0,1.501353e-08,0.0,0.001186687,0.0005888313,0.0003770653496905442
0.03785,0.0001,0.0365,0.0365,0.0015170386757402822,0.0005735561,0.0,0.0,0.0,0.0,1.51622e-08,0.0,0.001129063,0.0005735561,0.0003879596757402821
0.03833,0.0001,0.037,0.037,0.0014664492313838328,0.0005570531,0.0,0.0,0.0,0.0,1.529573e-08,0.0,0.001067521,0.0005570531,0.0003989132313838327
0.03881,0.0001,0.0375,0.0375,0.0014129538211111728,0.0005393009,0.0,0.0,0.0,0.0,1.541439e-08,0.0,0.001003018,0.0005393009,0.00040992082111117285
0.03929,0.0001,0.038,0.038,0.001357506602435318,0.0005204095,0.0,0.0,0.0,0.0,1.551847e-08,0.0,0.0009365136,0.0005204095,0.0004209774024353181
0.03978,0.0001,0.0385,0.0385,0.0013010378805329366,0.0005005703,0.0,0.0,0.0,0.0,1.560827e-08,0.0,0.0008689441,0.0005005703,0.00043207808053293646
0.04026,0.0001,0.039,0.039,0.0012444349031448352,0.0004800182,0.0,0.0,0.0,0.0,1.56841e-08,0.0,0.0008012011,0.0004800182,0.00044321810314483506
0.04075,0.0001,0.0395,0.0395,0.0011885214557216864,0.0004590055,0.0,0.0,0.0,0.0,1.57463e-08,0.0,0.0007341128,0.0004590055,0.0004543928557216864
0.04123,0.0001,0.04,0.04,0.0011340427568012322,0.0004377833,0.0,0.0,0.0,0.0,1.57952e-08,0.0,0.0006684292,0.0004377833,0.0004655978568012321
0.04172,0.0001,0.0405,0.0405,0.0010816546536040357,0.0004165881,0.0,0.0,0.0,0.0,1.583115e-08,0.0,0.0006048101,0.0004165881,0.0004768287536040357
0.0422,0.0001,0.041,0.041,0.0010319151178355788,0.0003956341,0.0,0.0,0.0,0.0,1.585451e-08,0.0,0.0005438179,0.0003956341,0.0004880813178355787
0.04269,0.0001,0.0415,0.0415,0.0009852804416832844,0.000375107,0.0,0.0,0.0,0.0,1.586563e-08,0.0,0.0004859132,0.000375107,0.0004993514416832843
0.04317,0.0001,0.042,0.042,0.0009421047339976804,0.0003551617,0.0,0.0,0.0,0.0,1.586489e-08,0.0,0.0004314537,0.0003551617,0.0005106351339976804
0.04366,0.0001,0.0425,0.0425,0.0009026419166475979,0.0003359209,0.0,0.0,0.0,0.0,1.585265e-08,0.0,0.0003806976,0.0003359209,0.0005219285166475979
0.04415,0.0001,0.043,0.043,0.0008670511210398905,0.0003174757,0.0,0.0,0.0,0.0,1.582929e-08,0.0,0.0003338075,0.0003174757,0.0005332278210398905
0.04463,0.0001,0.0435,0.0435,0.0008354037847947355,0.0002998871,0.0,0.0,0.0,0.0,1.579519e-08,0.0,0.0002908586,0.0002998871,0.0005445293847947354
0.04512,0.0001,0.044,0.044,0.0008076928485681022,0.0002831888,0.0,0.0,0.0,0.0,1.575073e-08,0.0,0.0002518474,0.0002831888,0.0005558296485681022
0.04561,0.0001,0.0445,0.0445,0.0007838427530134941,0.0002673898,0.0,0.0,0.0,0.0,1.569627e-08,0.0,0.0002167019,0.0002673898,0.0005671251530134942
0.0461,0.0001,0.045,0.045,0.0007637205358755148,0.0002524784,0.0,0.0,0.0,0.0,1.563221e-08,0.0,0.0001852924,0.0002524784,0.0005784125358755148
