qv,q2,ex,nu,RTTOT,RLTOT,RTQE,RLQE,RTIE,RLIE,RTE,RLE,RTNS,RLNS,QD
0.27352,1e-05,0.2735,0.2735,0.0234913,0.2374824,-0.0,0.0,0.0234913,0.2374824,0.0,0.0,0.0,0.0,0.0
0.27402,1e-05,0.274,0.274,0.02358199,0.2389216,-0.0,0.0,0.02358199,0.2389216,0.0,0.0,0.0,0.0,0.0
0.27452,1e-05,0.2745,0.2745,0.02367195,0.2403659,-0.0,0.0,0.02367195,0.2403659,0.0,0.0,0.0,0.0,0.0
0.27502,1e-05,0.275,0.275,0.02376117,0.2418154,-0.0,0.0,0.02376117,0.2418154,0.0,0.0,0.0,0.0,0.0
0.27552,1e-05,0.2755,0.2755,0.02384966,0.2432699,-0.0,0.0,0.02384966,0.2432699,0.0,0.0,0.0,0.0,0.0
0.27602,1e-05,0.276,0.276,0.02393739,0.2447296,-0.0,0.0,0.02393739,0.2447296,0.0,0.0,0.0,0.0,0.0
0.27652,1e-05,0.2765,0.2765,0.02402437,0.2461945,-0.0,0.0,0.02402437,0.2461945,0.0,0.0,0.0,0.0,0.0
0.27702,1e-05,0.277,0.277,0.02411059,0.2476645,-0.0,0.0,0.02411059,0.2476645,0.0,0.0,0.0,0.0,0.0
0.27752,1e-05,0.2775,0.2775,0.02419604,0.2491396,-0.0,0.0,0.02419604,0.2491396,0.0,0.0,0.0,0.0,0.0
0.27802,1e-05,0.278,0.278,0.02428072,0.2506199,-0.0,0.0,0.02428072,0.2506199,0.0,0.0,0.0,0.0,0.0
0.27852,1e-05,0.2785,0.2785,0.02436462,0.2521054,-0.0,0.0,0.02436462,0.2521054,0.0,0.0,0.0,0.0,0.0
0.27902,1e-05,0.279,0.279,0.02444774,0.2535961,-0.0,0.0,0.02444774,0.2535961,0.0,0.0,0.0,0.0,0.0
0.27952,1e-05,0.2795,0.2795,0.02453006,0.255092,-0.0,0.0,0.02453006,0.255092,0.0,0.0,0.0,0.0,0.0
0.28002,1e-05,0.28,0.28,0.02461159,0.2565931,-0.0,0.0,0.02461159,0.2565931,0.0,0.0,0.0,0.0,0.0
0.28052,1e-05,0.2805,0.2805,0.02469233,0.2580993,-0.0,0.0,0.02469233,0.2580993,0.0,0.0,0.0,0.0,0.0
0.28102,1e-05,0.281,0.281,0.02477225,0.2596108,-0.0,0.0,0.02477225,0.2596108,0.0,0.0,0.0,0.0,0.0
0.28152,1e-05,0.2815,0.2815,0.02485137,0.2611275,-0.0,0.0,0.02485137,0.2611275,0.0,0.0,0.0,0.0,0.0
0.28202,1e-05,0.282,0.282,0.02492968,0.2626494,-0.0,0.0,0.02492968,0.2626494,0.0,0.0,0.0,0.0,0.0
0.28252,1e-05,0.2825,0.2825,0.02500717,0.2641765,-0.0,0.0,0.02500717,0.2641765,0.0,0.0,0.0,0.0,0.0
0.28302,1e-05,0.283,0.283,0.02508383,0.2657089,-0.0,0.0,0.02508383,0.2657089,0.0,0.0,0.0,0.0,0.0
0.28352,1e-05,0.2835,0.2835,0.02515968,0.2672465,-0.0,0.0,0.02515968,0.2672465,0.0,0.0,0.0,0.0,0.0
0.28402,1e-05,0.284,0.284,0.02523469,0.2687893,-0.0,0.0,0.02523469,0.2687893,0.0,0.0,0.0,0.0,0.0
0.28452,1e-05,0.2845,0.2845,0.02530887,0.2703374,-0.0,0.0,0.02530887,0.2703374,0.0,0.0,0.0,0.0,0.0
0.28502,1e-05,0.285,0.285,0.02538222,0.2718908,-0.0,0.0,0.02538222,0.2718908,0.0,0.0,0.0,0.0,0.0
0.28552,1e-05,0.2855,0.2855,0.02545472,0.2734494,-0.0,0.0,0.02545472,0.2734494,0.0,0.0,0.0,0.0,0.0
0.28602,1e-05,0.286,0.286,0.02552639,0.2750133,-0.0,0.0,0.02552639,0.2750133,0.0,0.0,0.0,0.0,0.0
0.28652,1e-05,0.2865,0.2865,0.02559721,0.2765825,-0.0,0.0,0.02559721,0.2765825,0.0,0.0,0.0,0.0,0.0
0.28702,1e-05,0.287,0.287,0.02566719,0.278157,-0.0,0.0,0.02566719,0.278157,0.0,0.0,0.0,0.0,0.0
0.28752,1e-05,0.2875,0.2875,0.02573631,0.2797368,-0.0,0.0,0.02573631,0.2797368,0.0,0.0,0.0,0.0,0.0
0.28802,1e-05,0.288,0.288,0.02580459,0.2813218,-0.0,0.0,0.02580459,0.2813218,0.0,0.0,0.0,0.0,0.0
0.28852,1e-05,0.2885,0.2885,0.02587201,0.2829122,-0.0,0.0,0.02587201,0.2829122,0.0,0.0,0.0,0.0,0.0
0.28902,1e-05,0.289,0.289,0.02593858,0.2845079,-0.0,0.0,0.02593858,0.2845079,0.0,0.0,0.0,0.0,0.0
0.28952,1e-05,0.2895,0.2895,0.0260043,0.2861089,-0.0,0.0,0.0260043,0.2861089,0.0,0.0,0.0,0.0,0.0
0.29002,1e-05,0.29,0.29,0.02606915,0.2877153,-0.0,0.0,0.02606915,0.2877153,0.0,0.0,0.0,0.0,0.0
0.29052,1e-05,0.2905,0.2905,0.02613315,0.2893269,-0.0,0.0,0.02613315,0.2893269,0.0,0.0,0.0,0.0,0.0
0.29102,1e-05,0.291,0.291,0.02619629,0.290944,-0.0,0.0,0.02619629,0.290944,0.0,0.0,0.0,0.0,0.0
0.29152,1e-05,0.2915,0.2915,0.02625857,0.2925663,-0.0,0.0,0.02625857,0.2925663,0.0,0.0,0.0,0.0,0.0
0.29202,1e-05,0.292,0.292,0.02631998,0.2941941,-0.0,0.0,0.02631998,0.2941941,0.0,0.0,0.0,0.0,0.0
0.29252,1e-05,0.2925,0.2925,0.02638054,0.2958271,-0.0,0.0,0.02638054,0.2958271,0.0,0.0,0.0,0.0,0.0
0.29302,1e-05,0.293,0.293,0.02644023,0.2974656,-0.0,0.0,0.02644023,0.2974656,0.0,0.0,0.0,0.0,0.0
0.29352,1e-05,0.2935,0.2935,0.02649906,0.2991094,-0.0,0.0,0.02649906,0.2991094,0.0,0.0,0.0,0.0,0.0
0.29402,1e-05,0.294,0.294,0.02655703,0.3007586,-0.0,0.0,0.02655703,0.3007586,0.0,0.0,0.0,0.0,0.0
0.29452,1e-05,0.2945,0.2945,0.02661414,0.3024132,-0.0,0.0,0.02661414,0.3024132,0.0,0.0,0.0,0.0,0.0
0.29502,1e-05,0.295,0.295,0.02667038,0.3040732,-0.0,0.0,0.02667038,0.3040732,0.0,0.0,0.0,0.0,0.0
0.29552,1e-05,0.2955,0.2955,0.02672576,0.3057386,-0.0,0.0,0.02672576,0.3057386,0.0,0.0,0.0,0.0,0.0
0.29602,1e-05,0.296,0.296,0.02678029,0.3074094,-0.0,0.0,0.02678029,0.3074094,0.0,0.0,0.0,0.0,0.0
0.29652,1e-05,0.2965,0.2965,0.02683395,0.3090857,-0.0,0.0,0.02683395,0.3090857,0.0,0.0,0.0,0.0,0.0
0.29702,1e-05,0.297,0.297,0.02688675,0.3107673,-0.0,0.0,0.02688675,0.3107673,0.0,0.0,0.0,0.0,0.0
0.29752,1e-05,0.2975,0.2975,0.0269387,0.3124544,-0.0,0.0,0.0269387,0.3124544,0.0,0.0,0.0,0.0,0.0
0.29802,1e-05,0.298,0.298,0.02698979,0.3141469,-0.0,0.0,0.02698979,0.3141469,0.0,0.0,0.0,0.0,0.0
0.29852,1e-05,0.2985,0.2985,0.02704002,0.3158448,-0.0,0.0,0.02704002,0.3158448,0.0,0.0,0.0,0.0,0.0
0.29902,1e-05,0.299,0.299,0.0270894,0.3175482,-0.0,0.0,0.0270894,0.3175482,0.0,0.0,0.0,0.0,0.0
0.29952,1e-05,0.2995,0.2995,0.02713793,0.3192571,-0.0,0.0,0.02713793,0.3192571,0.0,0.0,0.0,0.0,0.0
0.30002,1e-05,0.3,0.3,0.02718561,0.3209714,-0.0,0.0,0.02718561,0.3209714,0.0,0.0,0.0,0.0,0.0
0.30052,1e-05,0.3005,0.3005,0.02723243,0.3226912,-0.0,0.0,0.02723243,0.3226912,0.0,0.0,0.0,0.0,0.0
0.30102,1e-05,0.301,0.301,0.02727842,0.3244165,-0.0,0.0,0.02727842,0.3244165,0.0,0.0,0.0,0.0,0.0
0.30152,1e-05,0.3015,0.3015,0.02732356,0.3261472,-0.0,0.0,0.02732356,0.3261472,0.0,0.0,0.0,0.0,0.0
0.30202,1e-05,0.302,0.302,0.02736785,0.3278834,-0.0,0.0,0.02736785,0.3278834,0.0,0.0,0.0,0.0,0.0
0.30252,1e-05,0.3025,0.3025,0.02741131,0.3296252,-0.0,0.0,0.02741131,0.3296252,0.0,0.0,0.0,0.0,0.0
0.30302,1e-05,0.303,0.303,0.02745393,0.3313724,-0.0,0.0,0.02745393,0.3313724,0.0,0.0,0.0,0.0,0.0
0.30352,1e-05,0.3035,0.3035,0.02749572,0.3331251,-0.0,0.0,0.02749572,0.3331251,0.0,0.0,0.0,0.0,0.0
0.30402,1e-05,0.304,0.304,0.02753667,0.3348834,-0.0,0.0,0.02753667,0.3348834,0.0,0.0,0.0,0.0,0.0
0.30452,1e-05,0.3045,0.3045,0.0275768,0.3366472,-0.0,0.0,0.0275768,0.3366472,0.0,0.0,0.0,0.0,0.0
0.30502,1e-05,0.305,0.305,0.0276161,0.3384165,-0.0,0.0,0.0276161,0.3384165,0.0,0.0,0.0,0.0,0.0
0.30552,1e-05,0.3055,0.3055,0.02765459,0.3401913,-0.0,0.0,0.02765459,0.3401913,0.0,0.0,0.0,0.0,0.0
0.30602,1e-05,0.306,0.306,0.02769225,0.3419717,-0.0,0.0,0.02769225,0.3419717,0.0,0.0,0.0,0.0,0.0
0.30652,1e-05,0.3065,0.3065,0.0277291,0.3437576,-0.0,0.0,0.0277291,0.3437576,0.0,0.0,0.0,0.0,0.0
0.30702,1e-05,0.307,0.307,0.02776513,0.3455491,-0.0,0.0,0.02776513,0.3455491,0.0,0.0,0.0,0.0,0.0
0.30752,1e-05,0.3075,0.3075,0.02780036,0.3473462,-0.0,0.0,0.02780036,0.3473462,0.0,0.0,0.0,0.0,0.0
0.30802,1e-05,0.308,0.308,0.02783478,0.3491488,-0.0,0.0,0.02783478,0.3491488,0.0,0.0,0.0,0.0,0.0
0.30852,1e-05,0.3085,0.3085,0.02786841,0.350957,-0.0,0.0,0.02786841,0.350957,0.0,0.0,0.0,0.0,0.0
0.30902,1e-05,0.309,0.309,0.02790123,0.3527708,-0.0,0.0,0.02790123,0.3527708,0.0,0.0,0.0,0.0,0.0
0.30952,1e-05,0.3095,0.3095,0.02793327,0.3545902,-0.0,0.0,0.02793327,0.3545902,0.0,0.0,0.0,0.0,0.0
0.31002,1e-05,0.31,0.31,0.02796452,0.3564151,-0.0,0.0,0.02796452,0.3564151,0.0,0.0,0.0,0.0,0.0
0.31052,1e-05,0.3105,0.3105,0.02799498,0.3582457,-0.0,0.0,0.02799498,0.3582457,0.0,0.0,0.0,0.0,0.0
0.31102,1e-05,0.311,0.311,0.02802466,0.3600819,-0.0,0.0,0.02802466,0.3600819,0.0,0.0,0.0,0.0,0.0
0.31152,1e-05,0.3115,0.3115,0.02805357,0.3619237,-0.0,0.0,0.02805357,0.3619237,0.0,0.0,0.0,0.0,0.0
0.31202,1e-05,0.312,0.312,0.02808171,0.3637711,-0.0,0.0,0.02808171,0.3637711,0.0,0.0,0.0,0.0,0.0
0.31252,1e-05,0.3125,0.3125,0.02810908,0.3656241,-0.0,0.0,0.02810908,0.3656241,0.0,0.0,0.0,0.0,0.0
0.31302,1e-05,0.313,0.313,0.02813569,0.3674828,-0.0,0.0,0.02813569,0.3674828,0.0,0.0,0.0,0.0,0.0
0.31352,1e-05,0.3135,0.3135,0.02816155,0.3693472,-0.0,0.0,0.02816155,0.3693472,0.0,0.0,0.0,0.0,0.0
0.31402,1e-05,0.314,0.314,0.02818665,0.3712171,-0.0,0.0,0.02818665,0.3712171,0.0,0.0,0.0,0.0,0.0
0.31452,1e-05,0.3145,0.3145,0.028211,0.3730928,-0.0,0.0,0.028211,0.3730928,0.0,0.0,0.0,0.0,0.0
0.31502,1e-05,0.315,0.315,0.02823462,0.3749741,-0.0,0.0,0.02823462,0.3749741,0.0,0.0,0.0,0.0,0.0
0.31552,1e-05,0.3155,0.3155,0.0282575,0.376861,-0.0,0.0,0.0282575,0.376861,0.0,0.0,0.0,0.0,0.0
0.31602,1e-05,0.316,0.316,0.02827964,0.3787537,-0.0,0.0,0.02827964,0.3787537,0.0,0.0,0.0,0.0,0.0
0.31652,1e-05,0.3165,0.3165,0.02830106,0.380652,-0.0,0.0,0.02830106,0.380652,0.0,0.0,0.0,0.0,0.0
0.31702,1e-05,0.317,0.317,0.02832176,0.382556,-0.0,0.0,0.02832176,0.382556,0.0,0.0,0.0,0.0,0.0
0.31752,1e-05,0.3175,0.3175,0.02834174,0.3844657,-0.0,0.0,0.02834174,0.3844657,0.0,0.0,0.0,0.0,0.0
0.31802,1e-05,0.318,0.318,0.02836101,0.3863812,-0.0,0.0,0.02836101,0.3863812,0.0,0.0,0.0,0.0,0.0
0.31852,1e-05,0.3185,0.3185,0.02837958,0.3883023,-0.0,0.0,0.02837958,0.3883023,0.0,0.0,0.0,0.0,0.0
0.31902,1e-05,0.319,0.319,0.02839745,0.3902291,-0.0,0.0,0.02839745,0.3902291,0.0,0.0,0.0,0.0,0.0
0.31952,1e-05,0.3195,0.3195,0.02841462,0.3921617,-0.0,0.0,0.02841462,0.3921617,0.0,0.0,0.0,0.0,0.0
0.32002,1e-05,0.32,0.32,0.0284311,0.3941,-0.0,0.0,0.0284311,0.3941,0.0,0.0,0.0,0.0,0.0
0.32052,1e-05,0.3205,0.3205,0.0284469,0.3960441,-0.0,0.0,0.0284469,0.3960441,0.0,0.0,0.0,0.0,0.0
0.32102,1e-05,0.321,0.321,0.02846203,0.3979938,-0.0,0.0,0.02846203,0.3979938,0.0,0.0,0.0,0.0,0.0
0.32152,1e-05,0.3215,0.3215,0.02847648,0.3999494,-0.0,0.0,0.02847648,0.3999494,0.0,0.0,0.0,0.0,0.0
0.32202,1e-05,0.322,0.322,0.02849027,0.4019107,-0.0,0.0,0.02849027,0.4019107,0.0,0.0,0.0,0.0,0.0
0.32252,1e-05,0.3225,0.3225,0.0285034,0.4038777,-0.0,0.0,0.0285034,0.4038777,0.0,0.0,0.0,0.0,0.0
0.32302,1e-05,0.323,0.323,0.02851587,0.4058506,-0.0,0.0,0.02851587,0.4058506,0.0,0.0,0.0,0.0,0.0
0.32352,1e-05,0.3235,0.3235,0.0285277,0.4078292,-0.0,0.0,0.0285277,0.4078292,0.0,0.0,0.0,0.0,0.0
0.32402,1e-05,0.324,0.324,0.02853888,0.4098136,-0.0,0.0,0.02853888,0.4098136,0.0,0.0,0.0,0.0,0.0
0.32452,1e-05,0.3245,0.3245,0.02854943,0.4118037,-0.0,0.0,0.02854943,0.4118037,0.0,0.0,0.0,0.0,0.0
0.32502,1e-05,0.325,0.325,0.02855935,0.4137997,-0.0,0.0,0.02855935,0.4137997,0.0,0.0,0.0,0.0,0.0
0.32552,1e-05,0.3255,0.3255,0.02856864,0.4158015,-0.0,0.0,0.02856864,0.4158015,0.0,0.0,0.0,0.0,0.0
0.32602,1e-05,0.326,0.326,0.02857732,0.4178091,-0.0,0.0,0.02857732,0.4178091,0.0,0.0,0.0,0.0,0.0
0.32652,1e-05,0.3265,0.3265,0.02858538,0.4198225,-0.0,0.0,0.02858538,0.4198225,0.0,0.0,0.0,0.0,0.0
0.32702,1e-05,0.327,0.327,0.02859284,0.4218418,-0.0,0.0,0.02859284,0.4218418,0.0,0.0,0.0,0.0,0.0
0.32752,1e-05,0.3275,0.3275,0.0285997,0.4238668,-0.0,0.0,0.0285997,0.4238668,0.0,0.0,0.0,0.0,0.0
0.32802,1e-05,0.328,0.328,0.02860597,0.4258977,-0.0,0.0,0.02860597,0.4258977,0.0,0.0,0.0,0.0,0.0
0.32852,1e-05,0.3285,0.3285,0.02861164,0.4279345,-0.0,0.0,0.02861164,0.4279345,0.0,0.0,0.0,0.0,0.0
0.32902,1e-05,0.329,0.329,0.02861674,0.4299771,-0.0,0.0,0.02861674,0.4299771,0.0,0.0,0.0,0.0,0.0
0.32952,1e-05,0.3295,0.3295,0.02862126,0.4320256,-0.0,0.0,0.02862126,0.4320256,0.0,0.0,0.0,0.0,0.0
0.33002,1e-05,0.33,0.33,0.02862522,0.4340799,-0.0,0.0,0.02862522,0.4340799,0.0,0.0,0.0,0.0,0.0
0.33052,1e-05,0.3305,0.3305,0.02862861,0.4361401,-0.0,0.0,0.02862861,0.4361401,0.0,0.0,0.0,0.0,0.0
0.33102,1e-05,0.331,0.331,0.02863144,0.4382062,-0.0,0.0,0.02863144,0.4382062,0.0,0.0,0.0,0.0,0.0
0.33152,1e-05,0.3315,0.3315,0.02863373,0.4402782,-0.0,0.0,0.02863373,0.4402782,0.0,0.0,0.0,0.0,0.0
0.33202,1e-05,0.332,0.332,0.02863547,0.442356,-0.0,0.0,0.02863547,0.442356,0.0,0.0,0.0,0.0,0.0
0.33252,1e-05,0.3325,0.3325,0.02863668,0.4444398,-0.0,0.0,0.02863668,0.4444398,0.0,0.0,0.0,0.0,0.0
0.33302,1e-05,0.333,0.333,0.02863735,0.4465295,-0.0,0.0,0.02863735,0.4465295,0.0,0.0,0.0,0.0,0.0
0.33351,1e-05,0.3335,0.3335,0.0286375,0.4486251,-0.0,0.0,0.0286375,0.4486251,0.0,0.0,0.0,0.0,0.0
0.33401,1e-05,0.334,0.334,0.02863713,0.4507266,-0.0,0.0,0.02863713,0.4507266,0.0,0.0,0.0,0.0,0.0
0.33451,1e-05,0.3345,0.3345,0.02863625,0.452834,-0.0,0.0,0.02863625,0.452834,0.0,0.0,0.0,0.0,0.0
0.33501,1e-05,0.335,0.335,0.02863486,0.4549474,-0.0,0.0,0.02863486,0.4549474,0.0,0.0,0.0,0.0,0.0
0.33551,1e-05,0.3355,0.3355,0.02863297,0.4570667,-0.0,0.0,0.02863297,0.4570667,0.0,0.0,0.0,0.0,0.0
0.33601,1e-05,0.336,0.336,0.02863059,0.4591919,-0.0,0.0,0.02863059,0.4591919,0.0,0.0,0.0,0.0,0.0
0.33651,1e-05,0.3365,0.3365,0.02862772,0.4613232,-0.0,0.0,0.02862772,0.4613232,0.0,0.0,0.0,0.0,0.0
0.33701,1e-05,0.337,0.337,0.02862437,0.4634603,-0.0,0.0,0.02862437,0.4634603,0.0,0.0,0.0,0.0,0.0
0.33751,1e-05,0.3375,0.3375,0.02862055,0.4656035,-0.0,0.0,0.02862055,0.4656035,0.0,0.0,0.0,0.0,0.0
0.33801,1e-05,0.338,0.338,0.02861626,0.4677526,-0.0,0.0,0.02861626,0.4677526,0.0,0.0,0.0,0.0,0.0
0.33851,1e-05,0.3385,0.3385,0.02861151,0.4699077,-0.0,0.0,0.02861151,0.4699077,0.0,0.0,0.0,0.0,0.0
0.33901,1e-05,0.339,0.339,0.0286063,0.4720688,-0.0,0.0,0.0286063,0.4720688,0.0,0.0,0.0,0.0,0.0
0.33951,1e-05,0.3395,0.3395,0.02860064,0.4742358,-0.0,0.0,0.02860064,0.4742358,0.0,0.0,0.0,0.0,0.0
0.34001,1e-05,0.34,0.34,0.02859454,0.4764089,-0.0,0.0,0.02859454,0.4764089,0.0,0.0,0.0,0.0,0.0
0.34051,1e-05,0.3405,0.3405,0.028588,0.478588,-0.0,0.0,0.028588,0.478588,0.0,0.0,0.0,0.0,0.0
0.34101,1e-05,0.341,0.341,0.02858103,0.4807731,-0.0,0.0,0.02858103,0.4807731,0.0,0.0,0.0,0.0,0.0
0.34151,1e-05,0.3415,0.3415,0.02857364,0.4829643,-0.0,0.0,0.02857364,0.4829643,0.0,0.0,0.0,0.0,0.0
0.34201,1e-05,0.342,0.342,0.02856583,0.4851614,-0.0,0.0,0.02856583,0.4851614,0.0,0.0,0.0,0.0,0.0
0.34251,1e-05,0.3425,0.3425,0.0285576,0.4873646,-0.0,0.0,0.0285576,0.4873646,0.0,0.0,0.0,0.0,0.0
0.34301,1e-05,0.343,0.343,0.02854897,0.4895739,-0.0,0.0,0.02854897,0.4895739,0.0,0.0,0.0,0.0,0.0
0.34351,1e-05,0.3435,0.3435,0.02853994,0.4917892,-0.0,0.0,0.02853994,0.4917892,0.0,0.0,0.0,0.0,0.0
0.34401,1e-05,0.344,0.344,0.02853052,0.4940105,-0.0,0.0,0.02853052,0.4940105,0.0,0.0,0.0,0.0,0.0
0.34451,1e-05,0.3445,0.3445,0.02852071,0.4962379,-0.0,0.0,0.02852071,0.4962379,0.0,0.0,0.0,0.0,0.0
0.34501,1e-05,0.345,0.345,0.02851051,0.4984714,-0.0,0.0,0.02851051,0.4984714,0.0,0.0,0.0,0.0,0.0
0.34551,1e-05,0.3455,0.3455,0.02849994,0.500711,-0.0,0.0,0.02849994,0.500711,0.0,0.0,0.0,0.0,0.0
0.34601,1e-05,0.346,0.346,0.028489,0.5029566,-0.0,0.0,0.028489,0.5029566,0.0,0.0,0.0,0.0,0.0
0.34651,1e-05,0.3465,0.3465,0.0284777,0.5052084,-0.0,0.0,0.0284777,0.5052084,0.0,0.0,0.0,0.0,0.0
