qv,q2,ex,nu,RTTOT,RLTOT,RTQE,RLQE,RTIE,RLIE,RTE,RLE,RTNS,RLNS,QD
0.10021,0.01,0.00605,0.0065,5.328976e-07,2.958529e-06,0.0,0.0,0.0,0.0,0.0,0.0,5.328976e-07,2.958529e-06,0.0
0.10024,0.01,0.00655,0.007,7.263299e-07,0.0002254063,0.0,0.0,0.0,0.0,0.0,0.0,7.263299e-07,0.0002254063,0.0
0.10028,0.01,0.00705,0.0075,9.839271e-07,0.008790194,0.0,0.0,0.0,0.0,0.0,0.0,9.839271e-07,0.008790194,0.0
0.10032,0.01,0.00755,0.008,1.324828e-06,0.03962098,0.0,0.0,0.0,0.0,0.0,0.0,1.324828e-06,0.03962098,0.0
0.10036,0.01,0.00805,0.0085,1.773273e-06,0.02047488,0.0,0.0,0.0,0.0,0.0,0.0,1.773273e-06,0.02047488,0.0
0.1004,0.01,0.00855,0.009,2.359949e-06,0.001278898,0.0,0.0,0.0,0.0,0.0,0.0,2.359949e-06,0.001278898,0.0
0.10045,0.01,0.00905,0.0095,3.123892e-06,0.002210115,0.0,0.0,0.0,0.0,0.0,0.0,3.123892e-06,0.002210115,0.0
0.1005,0.01,0.00955,0.01,4.115398e-06,0.009486745,0.0,0.0,0.0,0.0,0.0,0.0,4.115398e-06,0.009486745,0.0
0.10055,0.01,0.01005,0.0105,5.400766e-06,0.004841557,0.0,0.0,0.0,0.0,0.0,0.0,5.400766e-06,0.004841557,0.0
0.1006,0.01,0.01055,0.011,7.070385e-06,0.001523237,0.0,0.0,0.0,0.0,0.0,0.0,7.070385e-06,0.001523237,0.0
0.10066,0.01,0.01105,0.0115,9.252668e-06,0.001586562,0.0,0.0,0.0,0.0,0.0,0.0,9.252668e-06,0.001586562,0.0
0.10072,0.01,0.01155,0.012,1.213787e-05,0.0007277504,0.0,0.0,0.0,0.0,0.0,0.0,1.213787e-05,0.0007277504,0.0
0.10078,0.01,0.01205,0.0125,1.601775e-05,0.001396007,0.0,0.0,0.0,0.0,0.0,0.0,1.601775e-05,0.001396007,0.0
0.10084,0.01,0.01255,0.013,2.134921e-05,0.002918737,0.0,0.0,0.0,0.0,0.0,0.0,2.134921e-05,0.002918737,0.0
0.10091,0.01,0.01305,0.0135,2.885193e-05,0.00478008,0.0,0.0,0.0,0.0,0.0,0.0,2.885193e-05,0.00478008,0.0
0.10098,0.01,0.01355,0.014,3.995674e-05,0.006078579,0.0,0.0,0.0,0.0,0.0,0.0,3.995674e-05,0.006078579,0.0
0.10105,0.01,0.01405,0.0145,0.0001404608,0.006259597,0.0,0.0,0.0,0.0,0.0,0.0,0.0001404608,0.006259597,0.0
0.10112,0.01,0.01455,0.015,0.002771553,0.01053788,0.0,0.0,0.0,0.0,0.0,0.0,0.002771553,0.01053788,0.0
0.10119,0.01,0.01505,0.0155,0.009932838,0.02404734,0.0,0.0,0.0,0.0,0.0,0.0,0.009932838,0.02404734,0.0
0.10127,0.01,0.01555,0.016,0.005664746,0.01802813,0.0,0.0,0.0,0.0,0.0,0.0,0.005664746,0.01802813,0.0
0.10135,0.01,0.01605,0.0165,0.00574264,0.0269239,0.0,0.0,0.0,0.0,0.0,0.0,0.00574264,0.0269239,0.0
0.10143,0.01,0.01655,0.017,0.002948552,0.01444476,2.874167e-05,3.446709e-05,0.0,0.0,6.10297e-07,0.0,0.0029192,0.01441029,0.0
0.10152,0.01,0.01705,0.0175,0.00104017,0.007187692,0.0001935844,0.000234899,0.0,0.0,2.477271e-06,0.0,0.0008441079,0.006952793,0.0
0.10161,0.01,0.01755,0.018,0.002648314,0.008925225,0.000403857,0.0004960595,0.0,0.0,4.309493e-06,0.0,0.002240147,0.008429165,0.0
0.1017,0.01,0.01805,0.0185,0.006269456,0.01214079,0.0006524677,0.0008115935,0.0,0.0,6.471291e-06,0.0,0.005610517,0.0113292,0.0
0.10179,0.01,0.01855,0.019,0.004874365,0.01488636,0.0009312727,0.001173568,0.0,0.0,8.998941e-06,0.0,0.003934093,0.01371279,0.0
0.10188,0.01,0.01905,0.0195,0.00625113,0.0171368,0.001234096,0.001576199,0.0,0.0,1.188991e-05,0.0,0.005005144,0.0155606,0.0
0.10198,0.01,0.01955,0.02,0.008990513,0.0204176,0.001555918,0.002014927,0.0,0.0,1.512982e-05,0.0,0.007419465,0.01840268,0.0
0.10208,0.01,0.02005,0.0205,0.00677604,0.02389714,0.001892442,0.002485913,0.0,0.0,1.869957e-05,0.0,0.004864899,0.02141123,0.0
0.10218,0.01,0.02055,0.021,0.005946223,0.02679948,0.002239853,0.002985763,0.0,0.0,2.257806e-05,0.0,0.003683792,0.02381372,0.0
0.10229,0.01,0.02105,0.0215,0.006533985,0.02967123,0.002594679,0.003511352,0.0,0.0,2.674336e-05,0.0,0.003912563,0.02615988,0.0
0.10239,0.01,0.02155,0.022,0.007336537,0.03234928,0.002953701,0.004059717,0.0,0.0,3.11733e-05,0.0,0.004351663,0.02828957,0.0
0.1025,0.01,0.02205,0.0225,0.008189713,0.03459049,0.003313892,0.004627974,0.0,0.0,3.584586e-05,0.0,0.004839976,0.02996252,0.0
0.10261,0.01,0.02255,0.023,0.008955219,0.03628992,0.003672374,0.005213255,0.0,0.0,4.073936e-05,0.0,0.005242106,0.03107667,0.0
0.10272,0.01,0.02305,0.0235,0.009593452,0.03738313,0.004026392,0.005812666,0.0,0.0,4.583255e-05,0.0,0.005521228,0.03157047,0.0
0.10284,0.01,0.02355,0.024,0.01008183,0.03784543,0.004373295,0.006423249,0.0,0.0,5.110473e-05,0.0,0.005657431,0.03142218,0.0
0.10296,0.01,0.02405,0.0245,0.01041063,0.03769401,0.004710531,0.007041963,0.0,0.0,5.653577e-05,0.0,0.005643566,0.03065204,0.0
0.10308,0.01,0.02455,0.025,0.01058392,0.03698562,0.005035649,0.007665671,0.0,0.0,6.21062e-05,0.0,0.005486169,0.02931995,0.0
0.1032,0.01,0.02505,0.0255,0.01060147,0.03578404,0.005329487,0.008265067,0.0,0.0,6.758389e-05,0.0,0.005204398,0.02751897,0.0
0.10332,0.01,0.02555,0.026,0.01036352,0.03400382,0.005465085,0.00863817,0.0,0.0,7.130454e-05,0.0,0.004827128,0.02536565,0.0
0.10345,0.01,0.02605,0.0265,0.01004354,0.03198145,0.005579784,0.00899303,0.0,0.0,7.495807e-05,0.0,0.004388803,0.02298842,0.0
0.10358,0.01,0.02655,0.027,0.009676805,0.02984406,0.005673412,0.009328238,0.0,0.0,7.853772e-05,0.0,0.003924856,0.02051582,0.0
0.10371,0.01,0.02705,0.0275,0.00929549,0.02770831,0.005745943,0.009642485,0.0,0.0,8.203747e-05,0.0,0.00346751,0.01806583,0.0
0.10385,0.01,0.02755,0.028,0.008925587,0.02567224,0.005797512,0.009934603,0.0,0.0,8.5452e-05,0.0,0.003042622,0.01573764,0.0
0.10398,0.01,0.02805,0.0285,0.008585136,0.02381002,0.005828427,0.01020361,0.0,0.0,8.877658e-05,0.0,0.002667932,0.01360641,0.0
0.10412,0.01,0.02855,0.029,0.008283926,0.02217003,0.005839174,0.01044872,0.0,0.0,9.200708e-05,0.0,0.002352745,0.01172131,0.0
0.10426,0.01,0.02905,0.0295,0.008024373,0.02077576,0.005830414,0.01066941,0.0,0.0,9.513988e-05,0.0,0.002098819,0.01010635,0.0
0.1044,0.01,0.02955,0.03,0.007803187,0.01962905,0.005802979,0.01086539,0.0,0.0,9.817185e-05,0.0,0.001902036,0.008763661,0.0
0.10455,0.01,0.03005,0.0305,0.007613368,0.01871467,0.005757853,0.01103665,0.0,0.0,0.0001011003,0.0,0.001754415,0.007678023,0.0
0.10469,0.01,0.03055,0.031,0.007446129,0.01800558,0.005696153,0.01118341,0.0,0.0,0.0001039229,0.0,0.001646053,0.006822167,0.0
0.10484,0.01,0.03105,0.0315,0.007292482,0.01746801,0.005619107,0.01130615,0.0,0.0,0.0001066379,0.0,0.001566737,0.006161858,0.0
0.105,0.01,0.03155,0.032,0.007144354,0.01706593,0.005528022,0.01140557,0.0,0.0,0.0001092436,0.0,0.001507088,0.005660353,0.0
0.10515,0.01,0.03205,0.0325,0.006995218,0.01676444,0.005424262,0.01148256,0.0,0.0,0.0001117389,0.0,0.001459217,0.005281878,0.0
0.1053,0.01,0.03255,0.033,0.006840323,0.01653219,0.005309214,0.01153816,0.0,0.0,0.0001141228,0.0,0.001416986,0.004994032,0.0
0.10546,0.01,0.03305,0.0335,0.00667663,0.01634274,0.005184268,0.01157356,0.0,0.0,0.0001163948,0.0,0.001375967,0.004769175,0.0
0.10562,0.01,0.03355,0.034,0.006502582,0.01617501,0.00505079,0.01159004,0.0,0.0,0.0001185545,0.0,0.001333237,0.00458497,0.0
0.10578,0.01,0.03405,0.0345,0.006317795,0.01601322,0.004910103,0.01158893,0.0,0.0,0.0001206018,0.0,0.001287089,0.004424292,0.0
0.10595,0.01,0.03455,0.035,0.006122748,0.01584634,0.004763474,0.0115716,0.0,0.0,0.0001225369,0.0,0.001236738,0.004274734,0.0
0.10611,0.01,0.03505,0.0355,0.00591851,0.01566733,0.004612093,0.01153944,0.0,0.0,0.00012436,0.0,0.001182058,0.004127887,0.0
0.10628,0.01,0.03555,0.036,0.005706516,0.01547237,0.004457073,0.01149381,0.0,0.0,0.0001260717,0.0,0.001123372,0.003978558,0.0
0.10645,0.01,0.03605,0.0365,0.005488398,0.01526006,0.00429944,0.01143605,0.0,0.0,0.0001276727,0.0,0.001061286,0.003824013,0.0
0.10663,0.01,0.03655,0.037,0.005265863,0.01503075,0.004140128,0.01136743,0.0,0.0,0.000129164,0.0,0.0009965706,0.003663313,0.0
0.1068,0.01,0.03705,0.0375,0.005040607,0.01478594,0.003979983,0.01128919,0.0,0.0,0.0001305466,0.0,0.0009300775,0.003496757,0.0
0.10698,0.01,0.03755,0.038,0.00481426,0.01452791,0.003819762,0.01120246,0.0,0.0,0.0001318217,0.0,0.0008626772,0.003325449,0.0
0.10716,0.01,0.03805,0.0385,0.004588343,0.0142593,0.003660133,0.01110834,0.0,0.0,0.0001329906,0.0,0.0007952185,0.00315096,0.0
0.10734,0.01,0.03855,0.039,0.004364241,0.01398291,0.003501687,0.01100783,0.0,0.0,0.0001340548,0.0,0.0007284992,0.002975083,0.0
0.10752,0.01,0.03905,0.0395,0.004143194,0.0137015,0.003344934,0.01090184,0.0,0.0,0.0001350158,0.0,0.0006632444,0.002799657,0.0
0.1077,0.01,0.03955,0.04,0.003926284,0.01341769,0.003190315,0.01079124,0.0,0.0,0.0001358754,0.0,0.0006000933,0.002626448,0.0
0.10789,0.01,0.04005,0.0405,0.003714429,0.01313386,0.003038204,0.01067679,0.0,0.0,0.0001366353,0.0,0.0005395902,0.002457064,0.0
0.10808,0.01,0.04055,0.041,0.003508393,0.01285211,0.002888916,0.01055921,0.0,0.0,0.0001372974,0.0,0.0004821798,0.002292904,0.0
0.10827,0.01,0.04105,0.0415,0.003308781,0.01257424,0.002742711,0.01043911,0.0,0.0,0.0001378636,0.0,0.0004282065,0.002135133,0.0
0.10846,0.01,0.04155,0.042,0.003116055,0.01230174,0.002599802,0.01031707,0.0,0.0,0.000138336,0.0,0.0003779173,0.001984667,0.0
0.10866,0.01,0.04205,0.0425,0.002930538,0.01203578,0.002460356,0.01019361,0.0,0.0,0.0001387165,0.0,0.0003314662,0.001842176,0.0
0.10885,0.01,0.04255,0.043,0.002752433,0.01177726,0.002324503,0.01006917,0.0,0.0,0.0001390074,0.0,0.0002889219,0.001708097,0.0
0.10905,0.01,0.04305,0.0435,0.002581828,0.0115268,0.002192341,0.009944151,0.0,0.0,0.0001392109,0.0,0.0002502767,0.001582647,0.0
0.10925,0.01,0.04355,0.044,0.002418719,0.01128477,0.002063934,0.009818918,0.0,0.0,0.000139329,0.0,0.0002154561,0.001465854,0.0
0.10945,0.01,0.04405,0.0445,0.002263017,0.01105136,0.001939323,0.00969378,0.0,0.0,0.0001393643,0.0,0.0001843298,0.001357578,0.0
0.10966,0.01,0.04455,0.045,0.002114568,0.01082655,0.001818527,0.00956901,0.0,0.0,0.0001393188,0.0,0.0001567221,0.001257539,0.0
0.10986,0.01,0.04505,0.0455,0.001973161,0.0106102,0.001701543,0.009444847,0.0,0.0,0.000139195,0.0,0.0001324229,0.00116535,0.0
0.11007,0.01,0.04555,0.046,0.001838547,0.01040204,0.001588355,0.009321496,0.0,0.0,0.0001389951,0.0,0.0001111971,0.001080544,0.0
0.11028,0.01,0.04605,0.0465,0.001710446,0.01020173,0.00147893,0.009199135,0.0,0.0,0.0001387217,0.0,9.279442e-05,0.001002598,0.0
0.11049,0.01,0.04655,0.047,0.001588558,0.01000887,0.001373224,0.009077917,0.0,0.0,0.0001383769,0.0,7.69569e-05,0.000930957,0.0
0.11071,0.01,0.04705,0.0475,0.001472575,0.009823029,0.001271185,0.00895797,0.0,0.0,0.0001379633,0.0,6.342647e-05,0.000865059,0.0
0.11092,0.01,0.04755,0.048,0.001362184,0.009643751,0.00117275,0.008839402,0.0,0.0,0.0001374832,0.0,5.195061e-05,0.0008043484,0.0
0.11114,0.01,0.04805,0.0485,0.001257078,0.009470598,0.001077852,0.008722305,0.0,0.0,0.0001369389,0.0,4.228708e-05,0.0007482926,0.0
0.11136,0.01,0.04855,0.049,0.001156957,0.009303144,0.0009864162,0.008606751,0.0,0.0,0.000136333,0.0,3.420752e-05,0.0006963926,0.0
0.11158,0.01,0.04905,0.0495,0.001061533,0.009140992,0.0008983657,0.008492801,0.0,0.0,0.0001356676,0.0,2.749996e-05,0.0006481906,0.0
0.1118,0.01,0.04955,0.05,0.000970535,0.008983778,0.0008136192,0.008380502,0.0,0.0,0.0001349453,0.0,2.197046e-05,0.0006032754,0.0
0.11203,0.01,0.05005,0.0505,0.0008837057,0.008831174,0.0007320936,0.00826989,0.0,0.0,0.0001341683,0.0,1.744385e-05,0.0005612843,0.0
0.11225,0.01,0.05055,0.051,0.0008008069,0.008682893,0.0006537039,0.008160989,0.0,0.0,0.0001333391,0.0,1.376391e-05,0.0005219036,0.0
0.11248,0.01,0.05105,0.0515,0.0007216171,0.008538686,0.0005783645,0.008053819,0.0,0.0,0.0001324598,0.0,1.079288e-05,0.0004848668,0.0
0.11271,0.01,0.05155,0.052,0.0006459324,0.00839834,0.000505989,0.007948388,0.0,0.0,0.0001315328,0.0,8.410629e-06,0.0004499514,0.0
0.11294,0.01,0.05205,0.0525,0.0005735652,0.008261676,0.0004364913,0.0078447,0.0,0.0,0.0001305604,0.0,6.513514e-06,0.0004169753,0.0
0.11318,0.01,0.05255,0.053,0.0005043435,0.008128545,0.0003697857,0.007742753,0.0,0.0,0.0001295447,0.0,5.013e-06,0.0003857916,0.0
0.11341,0.01,0.05305,0.0535,0.0004381095,0.007998823,0.0003057872,0.007642539,0.0,0.0,0.0001284881,0.0,3.834205e-06,0.0003562838,0.0
0.11365,0.01,0.05355,0.054,0.0003747188,0.007872408,0.0002444118,0.007544047,0.0,0.0,0.0001273927,0.0,2.914394e-06,0.0003283608,0.0
0.11389,0.01,0.05405,0.0545,0.0003140388,0.007749213,0.0001855767,0.007447261,0.0,0.0,0.0001262606,0.0,2.201487e-06,0.0003019517,0.0
0.11413,0.01,0.05455,0.055,0.0002559473,0.007629164,0.0001292007,0.007352163,0.0,0.0,0.0001250939,0.0,1.652642e-06,0.0002770014,0.0
0.11437,0.01,0.05505,0.0555,0.0002003318,0.007512198,7.520408e-05,0.007258732,0.0,0.0,0.0001238948,0.0,1.232924e-06,0.000253466,0.0
0.11461,0.01,0.05555,0.056,0.0001470881,0.007398255,2.350876e-05,0.007166945,0.0,0.0,0.0001226652,0.0,9.140884e-07,0.0002313097,0.0
0.11486,0.01,0.05605,0.0565,0.0001220807,0.007270153,0.0,0.007059652,0.0,0.0,0.0001214072,0.0,6.734953e-07,0.0002105008,0.0
0.1151,0.01,0.05655,0.057,0.0001206159,0.007130666,0.0,0.006939656,0.0,0.0,0.0001201227,0.0,4.931455e-07,0.00019101,0.0
0.11535,0.01,0.05705,0.0575,0.0001191725,0.006995143,0.0,0.006822335,0.0,0.0,0.0001188137,0.0,3.588474e-07,0.0001728077,0.0
0.1156,0.01,0.05755,0.058,0.0001177415,0.006863492,0.0,0.006707629,0.0,0.0,0.000117482,0.0,2.595006e-07,0.0001558627,0.0
0.11585,0.01,0.05805,0.0585,0.0001163159,0.006735618,0.0,0.006595476,0.0,0.0,0.0001161294,0.0,1.864922e-07,0.0001401411,0.0
0.11611,0.01,0.05855,0.059,0.000114891,0.006611422,0.0,0.006485816,0.0,0.0,0.0001147579,0.0,1.331915e-07,0.0001256057,0.0
0.11636,0.01,0.05905,0.0595,0.0001134635,0.006490803,0.0,0.006378587,0.0,0.0,0.000113369,0.0,9.453357e-08,0.0001122158,0.0
0.11662,0.01,0.05955,0.06,0.0001120312,0.006373656,0.0,0.00627373,0.0,0.0,0.0001119645,0.0,6.667896e-08,9.992683e-05,0.0
0.11688,0.01,0.06005,0.0605,0.0001105928,0.006259876,0.0,0.006171185,0.0,0.0,0.0001105461,0.0,4.673958e-08,8.869105e-05,0.0
0.11714,0.01,0.06055,0.061,0.0001091479,0.006149352,0.0,0.006070894,0.0,0.0,0.0001091154,0.0,3.25592e-08,7.845761e-05,0.0
0.1174,0.01,0.06105,0.0615,0.0001076965,0.006041974,0.0,0.005972801,0.0,0.0,0.0001076739,0.0,2.254009e-08,6.917322e-05,0.0
0.11766,0.01,0.06155,0.062,0.0001062388,0.00593763,0.0,0.005876848,0.0,0.0,0.0001062233,0.0,1.550709e-08,6.078275e-05,0.0
0.11792,0.01,0.06205,0.0625,0.0001047755,0.005836209,0.0,0.00578298,0.0,0.0,0.0001047649,0.0,1.060224e-08,5.322985e-05,0.0
0.11819,0.01,0.06255,0.063,0.0001033074,0.0057376,0.0,0.005691143,0.0,0.0,0.0001033002,0.0,7.203729e-09,4.645764e-05,0.0
0.11846,0.01,0.06305,0.0635,0.0001018354,0.005641693,0.0,0.005601284,0.0,0.0,0.0001018305,0.0,4.864178e-09,4.040929e-05,0.0
0.11873,0.01,0.06355,0.064,0.0001003606,0.005548379,0.0,0.00551335,0.0,0.0,0.0001003574,0.0,3.264028e-09,3.502868e-05,0.0
0.119,0.01,0.06405,0.0645,9.888408e-05,0.005457554,0.0,0.005427293,0.0,0.0,9.888191e-05,0.0,2.176658e-09,3.026088e-05,0.0
0.11927,0.01,0.06455,0.065,9.740688e-05,0.005369114,0.0,0.005343061,0.0,0.0,9.740543e-05,0.0,1.442509e-09,2.605266e-05,0.0
0.11954,0.01,0.06505,0.0655,9.59301e-05,0.00528296,0.0,0.005260607,0.0,0.0,9.592915e-05,0.0,9.500331e-10,2.235286e-05,0.0
0.11982,0.01,0.06555,0.066,9.445484e-05,0.005198996,0.0,0.005179884,0.0,0.0,9.445422e-05,0.0,6.217999e-10,1.911274e-05,0.0
0.12009,0.01,0.06605,0.0665,9.298217e-05,0.005117131,0.0,0.005100845,0.0,0.0,9.298176e-05,0.0,4.0444e-10,1.628622e-05,0.0
0.12037,0.01,0.06655,0.067,9.151312e-05,0.005037277,0.0,0.005023447,0.0,0.0,9.151285e-05,0.0,2.614261e-10,1.383005e-05,0.0
0.12065,0.01,0.06705,0.0675,9.004869e-05,0.004959349,0.0,0.004947645,0.0,0.0,9.004853e-05,0.0,1.679327e-10,1.170396e-05,0.0
0.12093,0.01,0.06755,0.068,8.858987e-05,0.004883268,0.0,0.004873397,0.0,0.0,8.858977e-05,0.0,1.072044e-10,9.870659e-06,0.0
0.12121,0.01,0.06805,0.0685,8.713759e-05,0.004808959,0.0,0.004800663,0.0,0.0,8.713753e-05,0.0,6.801132e-11,8.295899e-06,0.0
0.12149,0.01,0.06855,0.069,8.569275e-05,0.004736351,0.0,0.004729403,0.0,0.0,8.569271e-05,0.0,4.287862e-11,6.948388e-06,0.0
0.12178,0.01,0.06905,0.0695,8.42562e-05,0.004665376,0.0,0.004659576,0.0,0.0,8.425617e-05,0.0,2.686527e-11,5.799726e-06,0.0
0.12207,0.01,0.06955,0.07,8.282877e-05,0.004595971,0.0,0.004591146,0.0,0.0,8.282875e-05,0.0,1.672755e-11,4.82429e-06,0.0
0.12235,0.01,0.07005,0.0705,8.141124e-05,0.004528076,0.0,0.004524077,0.0,0.0,8.141123e-05,0.0,1.035057e-11,3.999093e-06,0.0
0.12264,0.01,0.07055,0.071,8.000435e-05,0.004461635,0.0,0.004458331,0.0,0.0,8.000434e-05,0.0,6.364827e-12,3.303631e-06,0.0
0.12293,0.01,0.07105,0.0715,7.860881e-05,0.004396594,0.0,0.004393875,0.0,0.0,7.860881e-05,0.0,3.889551e-12,2.719713e-06,0.0
0.12322,0.01,0.07155,0.072,7.722529e-05,0.004332906,0.0,0.004330674,0.0,0.0,7.722528e-05,0.0,2.362124e-12,2.23129e-06,0.0
0.12352,0.01,0.07205,0.0725,7.585441e-05,0.004270522,0.0,0.004268697,0.0,0.0,7.585441e-05,0.0,1.425595e-12,1.824274e-06,0.0
0.12381,0.01,0.07255,0.073,7.449678e-05,0.004209398,0.0,0.004207912,0.0,0.0,7.449678e-05,0.0,8.550272e-13,1.486364e-06,0.0
0.12411,0.01,0.07305,0.0735,7.315295e-05,0.004149493,0.0,0.004148287,0.0,0.0,7.315295e-05,0.0,5.096285e-13,1.206872e-06,0.0
0.1244,0.01,0.07355,0.074,7.182346e-05,0.004090769,0.0,0.004089792,0.0,0.0,7.182346e-05,0.0,3.018683e-13,9.765578e-07,0.0
0.1247,0.01,0.07405,0.0745,7.050878e-05,0.004033187,0.0,0.004032399,0.0,0.0,7.050878e-05,0.0,1.776934e-13,7.874721e-07,0.0
0.125,0.01,0.07455,0.075,6.920939e-05,0.003976712,0.0,0.00397608,0.0,0.0,6.920939e-05,0.0,1.039477e-13,6.328091e-07,0.0
0.1253,0.01,0.07505,0.0755,6.792571e-05,0.003921313,0.0,0.003920806,0.0,0.0,6.792571e-05,0.0,6.042937e-14,5.067696e-07,0.0
0.1256,0.01,0.07555,0.076,6.665813e-05,0.003866956,0.0,0.003866552,0.0,0.0,6.665813e-05,0.0,3.491171e-14,4.044348e-07,0.0
0.12591,0.01,0.07605,0.0765,6.56933e-05,0.003813616,0.0,0.003813291,2.862898e-07,2.633098e-09,6.540701e-05,0.0,2.004397e-14,3.216521e-07,0.0
0.12621,0.01,0.07655,0.077,6.446352e-05,0.003761257,0.0,0.003760999,2.908146e-07,2.725885e-09,6.41727e-05,0.0,1.143631e-14,2.549319e-07,0.0
0.12652,0.01,0.07705,0.0775,6.360516e-05,0.003709859,0.0,0.003709651,6.496494e-07,6.171539e-09,6.295551e-05,0.0,0.0,2.013546e-07,0.0
0.12682,0.01,0.07755,0.078,6.241464e-05,0.003659389,0.0,0.003659224,6.589468e-07,6.383665e-09,6.17557e-05,0.0,0.0,1.584888e-07,0.0
0.12713,0.01,0.07805,0.0785,6.167862e-05,0.003609829,0.0,0.003609694,1.105092e-06,1.084264e-08,6.057353e-05,0.0,0.0,1.243183e-07,0.0
0.12744,0.01,0.07855,0.079,6.052914e-05,0.003561148,0.0,0.00356104,1.119912e-06,1.120593e-08,5.940922e-05,0.0,0.0,9.717871e-08,0.0
0.12775,0.01,0.07905,0.0795,5.993398e-05,0.003513332,0.0,0.003513239,1.670998e-06,1.692122e-08,5.826299e-05,0.0,0.0,7.570182e-08,0.0
0.12806,0.01,0.07955,0.08,5.882742e-05,0.003466347,0.0,0.003466271,1.692432e-06,1.747481e-08,5.713499e-05,0.0,0.0,5.876796e-08,0.0
0.12838,0.01,0.08005,0.0805,5.839457e-05,0.003420185,0.0,0.003420115,2.36919e-06,2.47392e-08,5.602538e-05,0.0,0.0,4.546465e-08,0.0
0.12869,0.01,0.08055,0.081,5.733294e-05,0.003374813,0.0,0.003374752,2.398646e-06,2.553113e-08,5.493429e-05,0.0,0.0,3.505145e-08,0.0
0.129,0.01,0.08105,0.0815,5.708706e-05,0.003330224,0.0,0.003330162,3.225228e-06,3.469529e-08,5.386183e-05,0.0,0.0,2.693004e-08,0.0
0.12932,0.01,0.08155,0.082,5.607253e-05,0.003286383,0.0,0.003286327,3.264445e-06,3.578419e-08,5.280808e-05,0.0,0.0,2.061895e-08,0.0
0.12964,0.01,0.08205,0.0825,5.604189e-05,0.003243291,0.0,0.003243228,4.268783e-06,4.726551e-08,5.177311e-05,0.0,0.0,1.573239e-08,0.0
0.12996,0.01,0.08255,0.083,5.507681e-05,0.003200909,0.0,0.003200848,4.319863e-06,4.872258e-08,5.075695e-05,0.0,0.0,1.196248e-08,0.0
0.13028,0.01,0.08305,0.0835,5.529367e-05,0.003159242,0.0,0.00315917,5.534034e-06,6.301475e-08,4.975963e-05,0.0,0.0,9.064548e-09,0.0
0.1306,0.01,0.08355,0.084,5.438066e-05,0.003118249,0.0,0.003118177,5.599495e-06,6.492593e-08,4.878117e-05,0.0,0.0,6.844933e-09,0.0
0.13092,0.01,0.08405,0.0845,5.488164e-05,0.003077941,0.0,0.003077853,7.060097e-06,8.260914e-08,4.782155e-05,0.0,0.0,5.150986e-09,0.0
0.13124,0.01,0.08455,0.085,5.402366e-05,0.003038271,0.0,0.003038182,7.142923e-06,8.507763e-08,4.688074e-05,0.0,0.0,3.862865e-09,0.0
0.13157,0.01,0.08505,0.0855,5.485013e-05,0.002999259,0.0,0.002999149,8.891429e-06,1.068294e-07,4.59587e-05,0.0,0.0,2.886865e-09,0.0
0.13189,0.01,0.08555,0.086,5.405051e-05,0.002960852,0.0,0.00296074,8.99514e-06,1.099784e-07,4.505537e-05,0.0,0.0,2.150014e-09,0.0
0.13222,0.01,0.08605,0.0865,5.524892e-05,0.002923077,0.0,0.002922939,1.107824e-05,1.365847e-07,4.417069e-05,0.0,0.0,1.595709e-09,0.0
