qv,q2,ex,nu,RTTOT,RLTOT,RTQE,RLQE,RTIE,RLIE,RTE,RLE,RTNS,RLNS,QD
0.01803,0.0001,0.015,0.015,0.0007613575,0.008392755,-0.0,0.0,0.0,0.0,0.0,0.0,0.0007613575,0.008392755,0.0
0.01845,0.0001,0.0155,0.0155,0.0005334945,0.005490993,-0.0,0.0,0.0,0.0,0.0,0.0,0.0005334945,0.005490993,0.0
0.01887,0.0001,0.016,0.016,0.0005085647,0.004744694,-0.0,0.0,0.0,0.0,0.0,0.0,0.0005085647,0.004744694,0.0
0.01929,0.0001,0.0165,0.0165,0.0003205485,0.002858795,-0.0,0.0,0.0,0.0,0.0,0.0,0.0003205485,0.002858795,0.0
0.01972,0.0001,0.017,0.017,0.0001178235,0.001143365,0.0,0.0,0.0,0.0,3.935555e-11,0.0,0.0001178235,0.001143365,0.0
0.02016,0.0001,0.0175,0.0175,0.0001572047,0.00131798,0.0,0.0,0.0,0.0,1.530056e-10,0.0,0.0001572045,0.00131798,0.0
0.02059,0.0001,0.018,0.018,0.0003026141,0.001700185,0.0,0.0,0.0,0.0,3.360541e-10,0.0,0.0003026137,0.001700185,0.0
0.02103,0.0001,0.0185,0.0185,0.0002736773,0.002116893,0.0,0.0,0.0,0.0,5.836042e-10,0.0,0.0002736767,0.002116893,0.0
0.02147,0.0001,0.019,0.019,0.0002291047,0.0025369,0.0,0.0,0.0,0.0,8.909111e-10,0.0,0.0002291038,0.0025369,0.0
0.02191,0.0001,0.0195,0.0195,0.0002692893,0.003019386,0.0,0.0,0.0,0.0,1.253388e-09,0.0,0.000269288,0.003019386,0.0
0.02236,0.0001,0.02,0.02,0.0003268302,0.0035257,0.0,0.0,0.0,0.0,1.666608e-09,0.0,0.0003268285,0.0035257,0.0
0.02281,0.0001,0.0205,0.0205,0.0003946148,0.004018599,0.0,0.0,0.0,0.0,2.126299e-09,0.0,0.0003946127,0.004018599,0.0
0.02326,0.0001,0.021,0.021,0.000460269,0.004485584,0.0,0.0,0.0,0.0,2.628347e-09,0.0,0.0004602663,0.004485584,0.0
0.02371,0.0001,0.0215,0.0215,0.0005292892,0.004903668,0.0,0.0,0.0,0.0,3.168793e-09,0.0,0.000529286,0.004903668,0.0
0.02417,0.0001,0.022,0.022,0.0006035978,0.005247116,0.0,0.0,0.0,0.0,3.743829e-09,0.0,0.0006035941,0.005247116,0.0
0.02462,0.0001,0.0225,0.0225,0.0006781574,0.005495861,0.0,0.0,0.0,0.0,4.349797e-09,0.0,0.000678153,0.005495861,0.0
0.02508,0.0001,0.023,0.023,0.0007505505,0.005635318,0.0,0.0,0.0,0.0,4.983189e-09,0.0,0.0007505455,0.005635318,0.0
0.02554,0.0001,0.0235,0.0235,0.0008189355,0.005657709,0.0,0.0,0.0,0.0,5.64064e-09,0.0,0.0008189298,0.005657709,0.0
0.026,0.0001,0.024,0.024,0.0008819832,0.005562881,0.0,0.0,0.0,0.0,6.318933e-09,0.0,0.0008819769,0.005562881,0.0
0.02646,0.0001,0.0245,0.0245,0.0009390168,0.005358322,0.0,0.0,0.0,0.0,7.014988e-09,0.0,0.0009390098,0.005358322,0.0
0.02693,0.0001,0.025,0.025,0.0009900471,0.005058339,0.0,0.0,0.0,0.0,7.725865e-09,0.0,0.0009900394,0.005058339,0.0
0.02739,0.0001,0.0255,0.0255,0.001035693,0.004682553,0.0,0.0,0.0,0.0,8.212286e-09,0.0,0.001035684,0.004682553,0.0
0.02786,0.0001,0.026,0.026,0.001077004,0.004253907,0.0,0.0,0.0,0.0,8.685931e-09,0.0,0.001076995,0.004253907,0.0
0.02832,0.0001,0.0265,0.0265,0.001115226,0.003796468,0.0,0.0,0.0,0.0,9.147412e-09,0.0,0.001115217,0.003796468,0.0
0.02879,0.0001,0.027,0.027,0.001151547,0.003333329,0.0,0.0,0.0,0.0,9.595905e-09,0.0,0.001151537,0.003333329,0.0
0.02926,0.0001,0.0275,0.0275,0.001186885,0.002884828,0.0,0.0,0.0,0.0,1.00307e-08,0.0,0.001186875,0.002884828,0.0
0.02973,0.0001,0.028,0.028,0.001221737,0.002467292,0.0,0.0,0.0,0.0,1.045118e-08,0.0,0.001221727,0.002467292,0.0
0.0302,0.0001,0.0285,0.0285,0.001256119,0.002092354,0.0,0.0,0.0,0.0,1.085682e-08,0.0,0.001256108,0.002092354,0.0
0.03068,0.0001,0.029,0.029,0.001289581,0.001766861,0.0,0.0,0.0,0.0,1.12472e-08,0.0,0.00128957,0.001766861,0.0
0.03115,0.0001,0.0295,0.0295,0.001321297,0.001493249,0.0,0.0,0.0,0.0,1.162196e-08,0.0,0.001321286,0.001493249,0.0
0.03162,0.0001,0.03,0.03,0.001350188,0.001270286,0.0,0.0,0.0,0.0,1.198079e-08,0.0,0.001350176,0.001270286,0.0
0.0321,0.0001,0.0305,0.0305,0.001375062,0.00109399,0.0,0.0,0.0,0.0,1.232348e-08,0.0,0.00137505,0.00109399,0.0
0.03257,0.0001,0.031,0.031,0.001394744,0.0009585952,0.0,0.0,0.0,0.0,1.264987e-08,0.0,0.001394732,0.0009585952,0.0
0.03305,0.0001,0.0315,0.0315,0.001408183,0.000857448,0.0,0.0,0.0,0.0,1.295983e-08,0.0,0.00140817,0.000857448,0.0
0.03353,0.0001,0.032,0.032,0.001414523,0.0007837404,0.0,0.0,0.0,0.0,1.325331e-08,0.0,0.00141451,0.0007837404,0.0
0.034,0.0001,0.0325,0.0325,0.001413151,0.0007310568,0.0,0.0,0.0,0.0,1.353029e-08,0.0,0.001413137,0.0007310568,0.0
0.03448,0.0001,0.033,0.033,0.001403709,0.0006937239,0.0,0.0,0.0,0.0,1.379078e-08,0.0,0.001403695,0.0006937239,0.0
0.03496,0.0001,0.0335,0.0335,0.001386092,0.0006669883,0.0,0.0,0.0,0.0,1.403486e-08,0.0,0.001386078,0.0006669883,0.0
0.03544,0.0001,0.034,0.034,0.001360432,0.000647058,0.0,0.0,0.0,0.0,1.426263e-08,0.0,0.001360418,0.000647058,0.0
0.03592,0.0001,0.0345,0.0345,0.001327071,0.0006310482,0.0,0.0,0.0,0.0,1.44742e-08,0.0,0.001327056,0.0006310482,0.0
0.0364,0.0001,0.035,0.035,0.001286529,0.0006168711,0.0,0.0,0.0,0.0,1.466975e-08,0.0,0.001286514,0.0006168711,0.0
0.03688,0.0001,0.0355,0.0355,0.001239477,0.0006031002,0.0,0.0,0.0,0.0,1.484945e-08,0.0,0.001239462,0.0006031002,0.0
0.03736,0.0001,0.036,0.036,0.001186702,0.0005888313,0.0,0.0,0.0,0.0,1.501353e-08,0.0,0.001186687,0.0005888313,0.0
0.03785,0.0001,0.0365,0.0365,0.001129079,0.0005735561,0.0,0.0,0.0,0.0,1.51622e-08,0.0,0.001129063,0.0005735561,0.0
0.03833,0.0001,0.037,0.037,0.001067536,0.0005570531,0.0,0.0,0.0,0.0,1.529573e-08,0.0,0.001067521,0.0005570531,0.0
0.03881,0.0001,0.0375,0.0375,0.001003033,0.0005393009,0.0,0.0,0.0,0.0,1.541439e-08,0.0,0.001003018,0.0005393009,0.0
0.03929,0.0001,0.038,0.038,0.0009365292,0.0005204095,0.0,0.0,0.0,0.0,1.551847e-08,0.0,0.0009365136,0.0005204095,0.0
0.03978,0.0001,0.0385,0.0385,0.0008689598,0.0005005703,0.0,0.0,0.0,0.0,1.560827e-08,0.0,0.0008689441,0.0005005703,0.0
0.04026,0.0001,0.039,0.039,0.0008012168,0.0004800182,0.0,0.0,0.0,0.0,1.56841e-08,0.0,0.0008012011,0.0004800182,0.0
0.04075,0.0001,0.0395,0.0395,0.0007341286,0.0004590055,0.0,0.0,0.0,0.0,1.57463e-08,0.0,0.0007341128,0.0004590055,0.0
0.04123,0.0001,0.04,0.04,0.0006684449,0.0004377833,0.0,0.0,0.0,0.0,1.57952e-08,0.0,0.0006684292,0.0004377833,0.0
0.04172,0.0001,0.0405,0.0405,0.0006048259,0.0004165881,0.0,0.0,0.0,0.0,1.583115e-08,0.0,0.0006048101,0.0004165881,0.0
0.0422,0.0001,0.041,0.041,0.0005438338,0.0003956341,0.0,0.0,0.0,0.0,1.585451e-08,0.0,0.0005438179,0.0003956341,0.0
0.04269,0.0001,0.0415,0.0415,0.000485929,0.000375107,0.0,0.0,0.0,0.0,1.586563e-08,0.0,0.0004859132,0.000375107,0.0
0.04317,0.0001,0.042,0.042,0.0004314696,0.0003551617,0.0,0.0,0.0,0.0,1.586489e-08,0.0,0.0004314537,0.0003551617,0.0
0.04366,0.0001,0.0425,0.0425,0.0003807134,0.0003359209,0.0,0.0,0.0,0.0,1.585265e-08,0.0,0.0003806976,0.0003359209,0.0
0.04415,0.0001,0.043,0.043,0.0003338233,0.0003174757,0.0,0.0,0.0,0.0,1.582929e-08,0.0,0.0003338075,0.0003174757,0.0
0.04463,0.0001,0.0435,0.0435,0.0002908744,0.0002998871,0.0,0.0,0.0,0.0,1.579519e-08,0.0,0.0002908586,0.0002998871,0.0
0.04512,0.0001,0.044,0.044,0.0002518632,0.0002831888,0.0,0.0,0.0,0.0,1.575073e-08,0.0,0.0002518474,0.0002831888,0.0
0.04561,0.0001,0.0445,0.0445,0.0002167176,0.0002673898,0.0,0.0,0.0,0.0,1.569627e-08,0.0,0.0002167019,0.0002673898,0.0
0.0461,0.0001,0.045,0.045,0.000185308,0.0002524784,0.0,0.0,0.0,0.0,1.563221e-08,0.0,0.0001852924,0.0002524784,0.0
0.04659,0.0001,0.0455,0.0455,0.0001574579,0.0002384259,0.0,0.0,0.0,0.0,1.555892e-08,0.0,0.0001574423,0.0002384259,0.0
0.04707,0.0001,0.046,0.046,0.0001329552,0.0002251904,0.0,0.0,0.0,0.0,1.547678e-08,0.0,0.0001329397,0.0002251904,0.0
0.04756,0.0001,0.0465,0.0465,0.0001115622,0.0002127204,0.0,0.0,0.0,0.0,1.538615e-08,0.0,0.0001115468,0.0002127204,0.0
0.04805,0.0001,0.047,0.047,9.302499e-05,0.0002009587,0.0,0.0,0.0,0.0,1.528743e-08,0.0,9.300971e-05,0.0002009587,0.0
0.04854,0.0001,0.0475,0.0475,7.708216e-05,0.0001898449,0.0,0.0,0.0,0.0,1.518096e-08,0.0,7.706697e-05,0.0001898449,0.0
0.04903,0.0001,0.048,0.048,6.34717e-05,0.0001793188,0.0,0.0,0.0,0.0,1.506713e-08,0.0,6.345664e-05,0.0001793188,0.0
0.04952,0.0001,0.0485,0.0485,5.19373e-05,0.0001693224,0.0,0.0,0.0,0.0,1.494628e-08,0.0,5.192236e-05,0.0001693224,0.0
0.05001,0.0001,0.049,0.049,4.223307e-05,0.0001598013,0.0,0.0,0.0,0.0,1.481878e-08,0.0,4.221825e-05,0.0001598013,0.0
0.0505,0.0001,0.0495,0.0495,3.412725e-05,0.0001507068,0.0,0.0,0.0,0.0,1.468497e-08,0.0,3.411257e-05,0.0001507068,0.0
0.05099,0.0001,0.05,0.05,2.740485e-05,0.0001419961,0.0,0.0,0.0,0.0,1.454521e-08,0.0,2.739031e-05,0.0001419961,0.0
0.05148,0.0001,0.0505,0.0505,2.186924e-05,0.000133633,0.0,0.0,0.0,0.0,1.439983e-08,0.0,2.185484e-05,0.000133633,0.0
0.05197,0.0001,0.051,0.051,1.734297e-05,0.000125588,0.0,0.0,0.0,0.0,1.424917e-08,0.0,1.732872e-05,0.000125588,0.0
0.05246,0.0001,0.0515,0.0515,1.366788e-05,0.0001178383,0.0,0.0,0.0,0.0,1.409356e-08,0.0,1.365379e-05,0.0001178383,0.0
0.05295,0.0001,0.052,0.052,1.070468e-05,0.0001103669,0.0,0.0,0.0,0.0,1.393332e-08,0.0,1.069075e-05,0.0001103669,0.0
0.05344,0.0001,0.0525,0.0525,8.331993e-06,0.0001031623,0.0,0.0,0.0,0.0,1.376876e-08,0.0,8.318225e-06,0.0001031623,0.0
0.05394,0.0001,0.053,0.053,6.44523e-06,9.621765e-05,0.0,0.0,0.0,0.0,1.36002e-08,0.0,6.43163e-06,9.621765e-05,0.0
0.05443,0.0001,0.0535,0.0535,4.955159e-06,8.952989e-05,0.0,0.0,0.0,0.0,1.342793e-08,0.0,4.941732e-06,8.952989e-05,0.0
0.05492,0.0001,0.054,0.054,3.786409e-06,8.309902e-05,0.0,0.0,0.0,0.0,1.325225e-08,0.0,3.773157e-06,8.309902e-05,0.0
0.05541,0.0001,0.0545,0.0545,2.875921e-06,7.692718e-05,0.0,0.0,0.0,0.0,1.307344e-08,0.0,2.862847e-06,7.692718e-05,0.0
0.0559,0.0001,0.055,0.055,2.171426e-06,7.101784e-05,0.0,0.0,0.0,0.0,1.289179e-08,0.0,2.158535e-06,7.101784e-05,0.0
0.05639,0.0001,0.0555,0.0555,1.629995e-06,6.537515e-05,0.0,0.0,0.0,0.0,1.270756e-08,0.0,1.617288e-06,6.537515e-05,0.0
0.05689,0.0001,0.056,0.056,1.216677e-06,6.000329e-05,0.0,0.0,0.0,0.0,1.252103e-08,0.0,1.204156e-06,6.000329e-05,0.0
0.05738,0.0001,0.0565,0.0565,9.03267e-07,5.490591e-05,0.0,0.0,0.0,0.0,1.233244e-08,0.0,8.909345e-07,5.490591e-05,0.0
0.05787,0.0001,0.057,0.057,6.671944e-07,5.008574e-05,0.0,0.0,0.0,0.0,1.214205e-08,0.0,6.550523e-07,5.008574e-05,0.0
0.05836,0.0001,0.0575,0.0575,4.905509e-07,4.554426e-05,0.0,0.0,0.0,0.0,1.195009e-08,0.0,4.786008e-07,4.554426e-05,0.0
0.05886,0.0001,0.058,0.058,3.592433e-07,4.128146e-05,0.0,0.0,0.0,0.0,1.175681e-08,0.0,3.474865e-07,4.128146e-05,0.0
0.05935,0.0001,0.0585,0.0585,2.622712e-07,3.72957e-05,0.0,0.0,0.0,0.0,1.156242e-08,0.0,2.507088e-07,3.72957e-05,0.0
0.05984,0.0001,0.059,0.059,1.911169e-07,3.35837e-05,0.0,0.0,0.0,0.0,1.136715e-08,0.0,1.797497e-07,3.35837e-05,0.0
0.06033,0.0001,0.0595,0.0595,1.392372e-07,3.014049e-05,0.0,0.0,0.0,0.0,1.11712e-08,0.0,1.28066e-07,3.014049e-05,0.0
0.06083,0.0001,0.06,0.06,1.016454e-07,2.695953e-05,0.0,0.0,0.0,0.0,1.097478e-08,0.0,9.067062e-08,2.695953e-05,0.0
0.06132,0.0001,0.0605,0.0605,7.457006e-08,2.403281e-05,0.0,0.0,0.0,0.0,1.077807e-08,0.0,6.379199e-08,2.403281e-05,0.0
0.06181,0.0001,0.061,0.061,5.518105e-08,2.135104e-05,0.0,0.0,0.0,0.0,1.058128e-08,0.0,4.459977e-08,2.135104e-05,0.0
0.06231,0.0001,0.0615,0.0615,4.13706e-08,1.890378e-05,0.0,0.0,0.0,0.0,1.038458e-08,0.0,3.098602e-08,1.890378e-05,0.0
0.0628,0.0001,0.062,0.062,3.158085e-08,1.667969e-05,0.0,0.0,0.0,0.0,1.018814e-08,0.0,2.139271e-08,1.667969e-05,0.0
0.06329,0.0001,0.0625,0.0625,2.466897e-08,1.466668e-05,0.0,0.0,0.0,0.0,9.992123e-09,0.0,1.467684e-08,1.466668e-05,0.0
0.06379,0.0001,0.063,0.063,1.980282e-08,1.285218e-05,0.0,0.0,0.0,0.0,9.796693e-09,0.0,1.000613e-08,1.285218e-05,0.0
0.06428,0.0001,0.0635,0.0635,1.638101e-08,1.122327e-05,0.0,0.0,0.0,0.0,9.601999e-09,0.0,6.779011e-09,1.122327e-05,0.0
0.06478,0.0001,0.064,0.064,1.397205e-08,9.766905e-06,0.0,0.0,0.0,0.0,9.408184e-09,0.0,4.563869e-09,9.766905e-06,0.0
0.06527,0.0001,0.0645,0.0645,1.226867e-08,8.470081e-06,0.0,0.0,0.0,0.0,9.215385e-09,0.0,3.05328e-09,8.470081e-06,0.0
0.06576,0.0001,0.065,0.065,1.10536e-08,7.31997e-06,0.0,0.0,0.0,0.0,9.023734e-09,0.0,2.029862e-09,7.31997e-06,0.0
0.06626,0.0001,0.0655,0.0655,1.017437e-08,6.304067e-06,0.0,0.0,0.0,0.0,8.833352e-09,0.0,1.341013e-09,6.304067e-06,0.0
0.06675,0.0001,0.066,0.066,9.52473e-09,5.410295e-06,0.0,0.0,0.0,0.0,8.644358e-09,0.0,8.803719e-10,5.410295e-06,0.0
0.06725,0.0001,0.0665,0.0665,9.031198e-09,4.627098e-06,0.0,0.0,0.0,0.0,8.456862e-09,0.0,5.743356e-10,4.627098e-06,0.0
0.06774,0.0001,0.067,0.067,8.643301e-09,3.943514e-06,0.0,0.0,0.0,0.0,8.270968e-09,0.0,3.723332e-10,3.943514e-06,0.0
0.06824,0.0001,0.0675,0.0675,8.326638e-09,3.349226e-06,0.0,0.0,0.0,0.0,8.086775e-09,0.0,2.398635e-10,3.349226e-06,0.0
0.06873,0.0001,0.068,0.068,8.057929e-09,2.834597e-06,0.0,0.0,0.0,0.0,7.904375e-09,0.0,1.535547e-10,2.834597e-06,0.0
0.06923,0.0001,0.0685,0.0685,7.821539e-09,2.390692e-06,0.0,0.0,0.0,0.0,7.723854e-09,0.0,9.768509e-11,2.390692e-06,0.0
0.06972,0.0001,0.069,0.069,7.607047e-09,2.009282e-06,0.0,0.0,0.0,0.0,7.545294e-09,0.0,6.175326e-11,2.009282e-06,0.0
0.07022,0.0001,0.0695,0.0695,7.407562e-09,1.682842e-06,0.0,0.0,0.0,0.0,7.368769e-09,0.0,3.87934e-11,1.682842e-06,0.0
0.07071,0.0001,0.07,0.07,7.218566e-09,1.404528e-06,0.0,0.0,0.0,0.0,7.194349e-09,0.0,2.421709e-11,1.404528e-06,0.0
0.07121,0.0001,0.0705,0.0705,7.037123e-09,1.168159e-06,0.0,0.0,0.0,0.0,7.0221e-09,0.0,1.502286e-11,1.168159e-06,0.0
0.0717,0.0001,0.071,0.071,6.861341e-09,9.681835e-07,0.0,0.0,0.0,0.0,6.85208e-09,0.0,9.260819e-12,9.681835e-07,0.0
0.0722,0.0001,0.0715,0.0715,6.690018e-09,7.996461e-07,0.0,0.0,0.0,0.0,6.684345e-09,0.0,5.672996e-12,7.996461e-07,0.0
0.07269,0.0001,0.072,0.072,6.522398e-09,6.581459e-07,0.0,0.0,0.0,0.0,6.518944e-09,0.0,3.453359e-12,6.581459e-07,0.0
0.07319,0.0001,0.0725,0.0725,6.358012e-09,5.397972e-07,0.0,0.0,0.0,0.0,6.355923e-09,0.0,2.088994e-12,5.397972e-07,0.0
0.07368,0.0001,0.073,0.073,6.196577e-09,4.411875e-07,0.0,0.0,0.0,0.0,6.195322e-09,0.0,1.255738e-12,4.411875e-07,0.0
0.07418,0.0001,0.0735,0.0735,6.037927e-09,3.593352e-07,0.0,0.0,0.0,0.0,6.037177e-09,0.0,7.501134e-13,3.593352e-07,0.0
0.07467,0.0001,0.074,0.074,5.881967e-09,2.916488e-07,0.0,0.0,0.0,0.0,5.881522e-09,0.0,4.452675e-13,2.916488e-07,0.0
0.07517,0.0001,0.0745,0.0745,5.728646e-09,2.358874e-07,0.0,0.0,0.0,0.0,5.728384e-09,0.0,2.626523e-13,2.358874e-07,0.0
0.07566,0.0001,0.075,0.075,5.577941e-09,1.901223e-07,0.0,0.0,0.0,0.0,5.577787e-09,0.0,1.539599e-13,1.901223e-07,0.0
0.07616,0.0001,0.0755,0.0755,5.429842e-09,1.527022e-07,0.0,0.0,0.0,0.0,5.429753e-09,0.0,8.968095e-14,1.527022e-07,0.0
0.07666,0.0001,0.076,0.076,5.284349e-09,1.222198e-07,0.0,0.0,0.0,0.0,5.284298e-09,0.0,5.191093e-14,1.222198e-07,0.0
0.07715,0.0001,0.0765,0.0765,5.141465e-09,9.748134e-08,0.0,0.0,0.0,0.0,5.141435e-09,0.0,2.985957e-14,9.748134e-08,0.0
0.07765,0.0001,0.077,0.077,5.001176e-09,7.74792e-08,0.0,0.0,0.0,0.0,5.001176e-09,0.0,0.0,7.74792e-08,0.0
0.07814,0.0001,0.0775,0.0775,4.863527e-09,6.13667e-08,0.0,0.0,0.0,0.0,4.863527e-09,0.0,0.0,6.13667e-08,0.0
0.07864,0.0001,0.078,0.078,4.728492e-09,4.843554e-08,0.0,0.0,0.0,0.0,4.728492e-09,0.0,0.0,4.843554e-08,0.0
0.07913,0.0001,0.0785,0.0785,4.596073e-09,3.8096e-08,0.0,0.0,0.0,0.0,4.596073e-09,0.0,0.0,3.8096e-08,0.0
0.07963,0.0001,0.079,0.079,4.466267e-09,2.985921e-08,0.0,0.0,0.0,0.0,4.466267e-09,0.0,0.0,2.985921e-08,0.0
0.08013,0.0001,0.0795,0.0795,4.339071e-09,2.332174e-08,0.0,0.0,0.0,0.0,4.339071e-09,0.0,0.0,2.332174e-08,0.0
0.08062,0.0001,0.08,0.08,4.214478e-09,1.815212e-08,0.0,0.0,0.0,0.0,4.214478e-09,0.0,0.0,1.815212e-08,0.0
0.08112,0.0001,0.0805,0.0805,4.092479e-09,1.407918e-08,0.0,0.0,0.0,0.0,4.092479e-09,0.0,0.0,1.407918e-08,0.0
0.08161,0.0001,0.081,0.081,3.973062e-09,1.088206e-08,0.0,0.0,0.0,0.0,3.973062e-09,0.0,0.0,1.088206e-08,0.0
0.08211,0.0001,0.0815,0.0815,3.856213e-09,8.381636e-09,0.0,0.0,0.0,0.0,3.856213e-09,0.0,0.0,8.381636e-09,0.0
0.08261,0.0001,0.082,0.082,3.741918e-09,6.433244e-09,0.0,0.0,0.0,0.0,3.741918e-09,0.0,0.0,6.433244e-09,0.0
0.0831,0.0001,0.0825,0.0825,3.630159e-09,4.920564e-09,0.0,0.0,0.0,0.0,3.630159e-09,0.0,0.0,4.920564e-09,0.0
0.0836,0.0001,0.083,0.083,3.520916e-09,3.750451e-09,0.0,0.0,0.0,0.0,3.520916e-09,0.0,0.0,3.750451e-09,0.0
0.0841,0.0001,0.0835,0.0835,3.414168e-09,2.848627e-09,0.0,0.0,0.0,0.0,3.414168e-09,0.0,0.0,2.848627e-09,0.0
0.08459,0.0001,0.084,0.084,3.309894e-09,2.156113e-09,0.0,0.0,0.0,0.0,3.309894e-09,0.0,0.0,2.156113e-09,0.0
0.08509,0.0001,0.0845,0.0845,3.208068e-09,1.626264e-09,0.0,0.0,0.0,0.0,3.208068e-09,0.0,0.0,1.626264e-09,0.0
0.08559,0.0001,0.085,0.085,3.108666e-09,1.222346e-09,0.0,0.0,0.0,0.0,3.108666e-09,0.0,0.0,1.222346e-09,0.0
0.08608,0.0001,0.0855,0.0855,3.01166e-09,9.155473e-10,0.0,0.0,0.0,0.0,3.01166e-09,0.0,0.0,9.155473e-10,0.0
0.08658,0.0001,0.086,0.086,1.782805e-07,1.826493e-08,0.0,0.0,1.753635e-07,1.758157e-08,2.917024e-09,0.0,0.0,6.833624e-10,0.0
0.08708,0.0001,0.0865,0.0865,3.992384e-07,4.502611e-08,0.0,0.0,3.964137e-07,4.451782e-08,2.824726e-09,0.0,0.0,5.082823e-10,0.0
0.08757,0.0001,0.087,0.087,4.049576e-07,5.7971e-08,0.0,0.0,4.022228e-07,5.759426e-08,2.734739e-09,0.0,0.0,3.767407e-10,0.0
0.08807,0.0001,0.0875,0.0875,6.854642e-07,1.054407e-07,0.0,0.0,6.828172e-07,1.051624e-07,2.64703e-09,0.0,0.0,2.782682e-10,0.0
0.08857,0.0001,0.088,0.088,1.034236e-06,1.689215e-07,0.0,0.0,1.031675e-06,1.687166e-07,2.561568e-09,0.0,0.0,2.04818e-10,0.0
0.08906,0.0001,0.0885,0.0885,1.465296e-06,2.514733e-07,0.0,0.0,1.462818e-06,2.51323e-07,2.47832e-09,0.0,0.0,1.502299e-10,0.0
0.08956,0.0001,0.089,0.089,1.995034e-06,3.565619e-07,0.0,0.0,1.992637e-06,3.564521e-07,2.397253e-09,0.0,0.0,1.098065e-10,0.0
0.09006,0.0001,0.0895,0.0895,2.642486e-06,4.880754e-07,0.0,0.0,2.640167e-06,4.879955e-07,2.318332e-09,0.0,0.0,7.998039e-11,0.0
0.09055,0.0001,0.09,0.09,2.67929e-06,5.765863e-07,0.0,0.0,2.677048e-06,5.765283e-07,2.241524e-09,0.0,0.0,5.805269e-11,0.0
0.09105,0.0001,0.0905,0.0905,3.477362e-06,7.654066e-07,0.0,0.0,3.475195e-06,7.653646e-07,2.166794e-09,0.0,0.0,4.198989e-11,0.0
0.09155,0.0001,0.091,0.091,4.44262e-06,9.953071e-07,0.0,0.0,4.440526e-06,9.952769e-07,2.094105e-09,0.0,0.0,3.026569e-11,0.0
0.09204,0.0001,0.0915,0.0915,5.604183e-06,1.272373e-06,0.0,0.0,5.60216e-06,1.272351e-06,2.023423e-09,0.0,0.0,2.173903e-11,0.0
