6.000000000000000000e+02,2.880000000000000071e+01,2.000000000000000000e+00,3.706532070476382046e+01,9.857199656032149537e-01
6.000000000000000000e+02,2.880000000000000071e+01,6.000000000000000000e+00,2.312591349240705085e+02,1.100114158945096010e+00
6.000000000000000000e+02,2.880000000000000071e+01,1.000000000000000000e+01,8.847390389330747951e+01,6.476267253572690619e-01
6.000000000000000000e+02,2.880000000000000071e+01,1.400000000000000000e+01,1.457866217747881876e+02,8.176519603015135473e-01
6.000000000000000000e+02,2.880000000000000071e+01,1.800000000000000000e+01,9.362380103203301474e+01,6.566104525123612756e-01
6.000000000000000000e+02,2.880000000000000071e+01,2.200000000000000000e+01,9.513304645195667320e+01,6.530172326644116954e-01
6.000000000000000000e+02,2.880000000000000071e+01,2.600000000000000000e+01,9.645405542418174605e+01,6.560315836229394515e-01
6.000000000000000000e+02,2.880000000000000071e+01,3.000000000000000000e+01,1.129310519059107634e+02,7.084287756551196358e-01
6.000000000000000000e+02,2.880000000000000071e+01,3.400000000000000000e+01,1.135558379494430170e+02,7.102292549184887616e-01
6.000000000000000000e+02,2.880000000000000071e+01,3.800000000000000000e+01,1.195782793217605757e+02,7.282725273163318525e-01
6.000000000000000000e+02,2.880000000000000071e+01,4.200000000000000000e+01,1.161445953419944033e+02,7.606957141862432659e-01
6.000000000000000000e+02,2.880000000000000071e+01,4.600000000000000000e+01,1.232597504120924157e+02,7.832541034242338496e-01
6.000000000000000000e+02,2.880000000000000071e+01,5.000000000000000000e+01,1.308497254065366064e+02,8.065580544413278874e-01
6.000000000000000000e+02,2.880000000000000071e+01,5.400000000000000000e+01,1.329581434068359158e+02,8.132640047123476101e-01
6.000000000000000000e+02,2.880000000000000071e+01,5.800000000000000000e+01,1.351883341529623692e+02,8.188063477580739269e-01
6.000000000000000000e+02,2.880000000000000071e+01,6.200000000000000000e+01,1.330225675951967901e+02,8.135736568519678080e-01
6.000000000000000000e+02,2.880000000000000071e+01,6.600000000000000000e+01,1.315721625270829804e+02,8.084207083685137629e-01
6.000000000000000000e+02,2.880000000000000071e+01,7.000000000000000000e+01,1.247027873975586658e+02,7.871208617256250095e-01
