6.000000000000000000e+02,6.000000000000000000e+01,5.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.000000000000000000e+02,6.000000000000000000e+01,1.500000000000000000e+01,1.036718539476790685e-02,1.316633861770044210e-03
6.000000000000000000e+02,6.000000000000000000e+01,2.500000000000000000e+01,1.890145323009218697e-02,1.778099149632427108e-03
6.000000000000000000e+02,6.000000000000000000e+01,3.500000000000000000e+01,1.314142740750861016e-01,4.687391923189264571e-03
6.000000000000000000e+02,6.000000000000000000e+01,4.500000000000000000e+01,2.233708271810623813e-01,6.111153935372630290e-03
6.000000000000000000e+02,6.000000000000000000e+01,5.500000000000000000e+01,3.578381293266756913e-01,8.796048508595650725e-03
6.000000000000000000e+02,6.000000000000000000e+01,6.500000000000000000e+01,5.930668884310150712e-01,1.132582775055843323e-02
6.000000000000000000e+02,6.000000000000000000e+01,7.500000000000000000e+01,8.769736873407832922e-01,1.377011571687173676e-02
6.000000000000000000e+02,6.000000000000000000e+01,8.500000000000000000e+01,1.227244242935474849e+00,1.628957711944944292e-02
6.000000000000000000e+02,6.000000000000000000e+01,9.500000000000000000e+01,1.595062200789556517e+00,1.874081193758729211e-02
6.000000000000000000e+02,6.000000000000000000e+01,1.050000000000000000e+02,2.039891358168404611e+00,2.119832492957094902e-02
6.000000000000000000e+02,6.000000000000000000e+01,1.150000000000000000e+02,2.441368309677319104e+00,2.318811545935351576e-02
6.000000000000000000e+02,6.000000000000000000e+01,1.250000000000000000e+02,2.891140151232639344e+00,2.520427468477484320e-02
6.000000000000000000e+02,6.000000000000000000e+01,1.350000000000000000e+02,3.233544453492516180e+00,2.665351166815758954e-02
6.000000000000000000e+02,6.000000000000000000e+01,1.450000000000000000e+02,3.536136584628834623e+00,2.787905204781786564e-02
6.000000000000000000e+02,6.000000000000000000e+01,1.550000000000000000e+02,3.777048302404513613e+00,2.881145128732707367e-02
6.000000000000000000e+02,6.000000000000000000e+01,1.650000000000000000e+02,3.840490076617388837e+00,2.927325248380363565e-02
6.000000000000000000e+02,6.000000000000000000e+01,1.750000000000000000e+02,3.858795277647525612e+00,2.934126947694434134e-02
6.000000000000000000e+02,6.000000000000000000e+01,1.850000000000000000e+02,3.706981544746158708e+00,2.876482629883177905e-02
6.000000000000000000e+02,6.000000000000000000e+01,1.950000000000000000e+02,3.436570711079494078e+00,2.769267596484886740e-02
6.000000000000000000e+02,6.000000000000000000e+01,2.050000000000000000e+02,3.226695664428400612e+00,1.889413504593234761e-02
6.000000000000000000e+02,6.000000000000000000e+01,2.150000000000000000e+02,2.997177397965231194e+00,1.820655609064173938e-02
6.000000000000000000e+02,6.000000000000000000e+01,2.250000000000000000e+02,2.746677904756957833e+00,1.743474478324701787e-02
6.000000000000000000e+02,6.000000000000000000e+01,2.350000000000000000e+02,2.528444642108926832e+00,1.889267843455906537e-02
6.000000000000000000e+02,6.000000000000000000e+01,2.450000000000000000e+02,2.351407766679579847e+00,1.821101271201532729e-02
6.000000000000000000e+02,6.000000000000000000e+01,2.550000000000000000e+02,2.244313130319698590e+00,1.778961237074659640e-02
6.000000000000000000e+02,6.000000000000000000e+01,2.650000000000000000e+02,2.143955027413480430e+00,1.740065037654851821e-02
6.000000000000000000e+02,6.000000000000000000e+01,2.750000000000000000e+02,2.069875216600127299e+00,2.926660330191312165e-02
6.000000000000000000e+02,6.000000000000000000e+01,2.850000000000000000e+02,2.038498306009874916e+00,1.433431112593691256e-02
6.000000000000000000e+02,6.000000000000000000e+01,2.950000000000000000e+02,2.091007207097336895e+00,1.451633374019706615e-02
6.000000000000000000e+02,6.000000000000000000e+01,3.050000000000000000e+02,2.159320194961593220e+00,1.499925805059925538e-02
6.000000000000000000e+02,6.000000000000000000e+01,3.150000000000000000e+02,2.244793180332538274e+00,1.501072236823573422e-02
6.000000000000000000e+02,6.000000000000000000e+01,3.250000000000000000e+02,2.449296652514965977e+00,1.568033639256610420e-02
6.000000000000000000e+02,6.000000000000000000e+01,3.350000000000000000e+02,2.422224578554182717e+00,1.650485526810004794e-02
6.000000000000000000e+02,6.000000000000000000e+01,3.450000000000000000e+02,2.635877948664406389e+00,1.721693172961764537e-02
6.000000000000000000e+02,6.000000000000000000e+01,3.550000000000000000e+02,2.820337690424823851e+00,1.781104088245200404e-02
6.000000000000000000e+02,6.000000000000000000e+01,3.650000000000000000e+02,2.917097299533359500e+00,2.833602699777389156e-02
