qv,q2,ex,nu,RTTOT,RLTOT,RTQE,RLQE,RTIE,RLIE,RTE,RLE,RTNS,RLNS
0.167,0.02789,-0.00115,0.0001,3.900282e-10,2.650985e-08,0.0,0.0,0.0,0.0,0.0,0.0,3.900282e-10,2.650985e-08
0.167,0.02789,-0.00105,0.0002,4.223043e-10,2.859646e-08,0.0,0.0,0.0,0.0,0.0,0.0,4.223043e-10,2.859646e-08
0.167,0.02789,-0.00095,0.0003,4.571402e-10,3.084231e-08,0.0,0.0,0.0,0.0,0.0,0.0,4.571402e-10,3.084231e-08
0.167,0.02789,-0.00085,0.0004,4.947294e-10,3.325912e-08,0.0,0.0,0.0,0.0,0.0,0.0,4.947294e-10,3.325912e-08
0.167,0.02789,-0.00075,0.0005,5.352792e-10,3.585953e-08,0.0,0.0,0.0,0.0,0.0,0.0,5.352792e-10,3.585953e-08
0.167,0.02789,-0.00065,0.0006,5.790118e-10,3.865723e-08,0.0,0.0,0.0,0.0,0.0,0.0,5.790118e-10,3.865723e-08
0.167,0.02789,-0.00055,0.0007,6.26165e-10,4.166738e-08,0.0,0.0,0.0,0.0,0.0,0.0,6.26165e-10,4.166738e-08
0.167,0.02789,-0.00045,0.0008,6.769936e-10,4.490747e-08,0.0,0.0,0.0,0.0,0.0,0.0,6.769936e-10,4.490747e-08
0.167,0.02789,-0.00035,0.0009,7.317701e-10,4.839941e-08,0.0,0.0,0.0,0.0,0.0,0.0,7.317701e-10,4.839941e-08
0.167,0.02789,-0.00025,0.001,7.907864e-10,5.217446e-08,0.0,0.0,0.0,0.0,0.0,0.0,7.907864e-10,5.217446e-08
0.167,0.02789,-0.00015,0.0011,8.543543e-10,5.628472e-08,0.0,0.0,0.0,0.0,0.0,0.0,8.543543e-10,5.628472e-08
0.167,0.02789,-5e-05,0.0012,9.228077e-10,6.082959e-08,0.0,0.0,0.0,0.0,0.0,0.0,9.228077e-10,6.082959e-08
0.167,0.02789,5e-05,0.0013,9.965033e-10,6.601514e-08,0.0,0.0,0.0,0.0,0.0,0.0,9.965033e-10,6.601514e-08
0.167,0.02789,0.00015,0.0014,1.075823e-09,7.228458e-08,0.0,0.0,0.0,0.0,0.0,0.0,1.075823e-09,7.228458e-08
0.167,0.02789,0.00025,0.0015,1.161173e-09,8.05986e-08,0.0,0.0,0.0,0.0,0.0,0.0,1.161173e-09,8.05986e-08
0.167,0.02789,0.00035,0.0016,1.25299e-09,9.302361e-08,0.0,0.0,0.0,0.0,0.0,0.0,1.25299e-09,9.302361e-08
0.167,0.02789,0.00045,0.0017,1.351738e-09,1.139373e-07,0.0,0.0,0.0,0.0,0.0,0.0,1.351738e-09,1.139373e-07
0.167,0.02789,0.00055,0.0018,1.457913e-09,1.524412e-07,0.0,0.0,0.0,0.0,0.0,0.0,1.457913e-09,1.524412e-07
0.167,0.02789,0.00065,0.0019,1.572046e-09,2.270718e-07,0.0,0.0,0.0,0.0,0.0,0.0,1.572046e-09,2.270718e-07
0.167,0.02789,0.00075,0.002,1.694702e-09,3.747777e-07,0.0,0.0,0.0,0.0,0.0,0.0,1.694702e-09,3.747777e-07
