Z,A,E0,ThetaDeg,nu,cross,error,dataSet
6,12,0.24,60,0.0079,106700,4639.865946,1
6,12,0.24,60,0.0129,60580,2169.786754,1
6,12,0.24,60,0.0179,33090,1476.610727,1
6,12,0.24,60,0.0229,43270,1645.878841,1
6,12,0.24,60,0.0279,45830,1648.349344,1
6,12,0.24,60,0.0329,48900,1707.771647,1
6,12,0.24,60,0.0379,47980,1697.301435,1
6,12,0.24,60,0.0429,48650,1737.909376,1
6,12,0.24,60,0.0479,46260,1694.814161,1
6,12,0.24,60,0.0529,43750,1659.435145,1
6,12,0.24,60,0.0579,39630,1600.098359,1
6,12,0.24,60,0.0629,33680,1473.036646,1
6,12,0.24,60,0.0679,29580,1382.928256,1
6,12,0.24,60,0.0729,24830,1317.198375,1
6,12,0.24,60,0.0779,19880,1226.248653,1
6,12,0.24,60,0.0829,16970,1160.729236,1
6,12,0.24,60,0.0879,14830,1148.943671,1
6,12,0.24,60,0.0929,12020,1116.195395,1
6,12,0.24,60,0.0979,10710,1120.661251,1
6,12,0.24,60,0.1029,9650,1156.221865,1
6,12,0.24,60,0.1079,7140,1129.066801,1
6,12,0.2411,90,0.0036,210,20.43624232,1
6,12,0.2411,90,0.0086,4570,184.2660034,1
6,12,0.2411,90,0.0136,4830,161.9616004,1
6,12,0.2411,90,0.0186,4020,161.4439841,1
6,12,0.2411,90,0.023,5860,223.239423,1
6,12,0.2411,90,0.0286,4980,205.7186428,1
6,12,0.2411,90,0.0336,6010,233.341038,1
6,12,0.2411,90,0.0386,6790,258.5375021,1
6,12,0.2411,90,0.0436,8100,332.1806737,1
6,12,0.2411,90,0.0486,8690,338.0923542,1
6,12,0.2411,90,0.0536,9400,362.5520652,1
6,12,0.2411,90,0.0586,9920,385.0487761,1
6,12,0.2411,90,0.0636,10330,406.4278042,1
6,12,0.2411,90,0.0686,9950,411.3404916,1
6,12,0.2411,90,0.0736,9970,411.5341541,1
6,12,0.2411,90,0.0785,9330,405.4868185,1
6,12,0.2411,90,0.0836,8480,388.926934,1
6,12,0.2411,90,0.0886,7560,362.9895866,1
6,12,0.2411,90,0.0936,6660,346.6154065,1
6,12,0.2411,90,0.0986,5880,331.5565713,1
6,12,0.2411,90,0.1036,4910,306.1751786,1
6,12,0.2411,90,0.1086,4320,293.0272342,1
6,12,0.2411,90,0.1136,3560,279.2300843,1
6,12,0.2411,90,0.1186,3130,267.4299161,1
6,12,0.2411,90,0.1236,2630,265.2673369,1
6,12,0.2411,90,0.1286,2450,284.2551671,1
6,12,0.2411,90,0.1336,2070,283.0440955,1
6,12,0.2411,90,0.1386,1990,312.5444608,1
6,12,0.2411,145,0.0086,27,4.036285421,1
6,12,0.2411,145,0.0136,29,3.055552323,1
6,12,0.2411,145,0.0186,15,4.011234224,1
6,12,0.2411,145,0.0236,186,14.48579994,1
6,12,0.2411,145,0.0286,816,49.75281299,1
6,12,0.2411,145,0.0336,652,32.71149034,1
6,12,0.2411,145,0.0386,908,43.92932506,1
6,12,0.2411,145,0.0436,1070,57.15732674,1
6,12,0.2411,145,0.0586,1280,63.39842269,1
6,12,0.2411,145,0.0636,1913,79.77360215,1
6,12,0.2411,145,0.0686,2051,85.48473782,1
6,12,0.2411,145,0.0736,2182,92.00787792,1
6,12,0.2411,145,0.078,2410,102.0942702,1
6,12,0.2411,145,0.0836,2630,114.7639316,1
6,12,0.2411,145,0.0886,2657,115.0124324,1
6,12,0.2411,145,0.0936,2704,118.9985143,1
6,12,0.2411,145,0.0986,2613,125.4077653,1
6,12,0.2411,145,0.1036,2613,125.4077653,1
6,12,0.2411,145,0.1086,2400,120.0166655,1
6,12,0.2411,145,0.1136,2322,120.3232047,1
6,12,0.2411,145,0.1186,2063,109.1026471,1
6,12,0.2411,145,0.1236,1824,106.4461855,1
6,12,0.2411,145,0.1286,1582,104.8860792,1
6,12,0.2411,145,0.1336,1491,96.71211093,1
6,12,0.2411,145,0.1386,1253,90.53730502,1
6,12,0.28,60,0.0028,48190,1523.584733,1
6,12,0.28,60,0.0078,56900,2004.381201,1
6,12,0.28,60,0.0128,39620,1133.13625,1
6,12,0.28,60,0.0178,21640,684.2629904,1
6,12,0.28,60,0.0228,26140,780.8455929,1
6,12,0.28,60,0.0278,26300,775.6133057,1
6,12,0.28,60,0.0328,31910,910.9331699,1
6,12,0.28,60,0.0378,34420,988.9360748,1
6,12,0.28,60,0.0428,36160,1034.706838,1
6,12,0.28,60,0.0478,38100,1097.608309,1
6,12,0.28,60,0.0528,38150,1112.775359,1
6,12,0.28,60,0.0578,36760,1093.900836,1
6,12,0.28,60,0.0628,34670,1058.680103,1
6,12,0.28,60,0.0678,31680,1004.912414,1
6,12,0.28,60,0.0728,28410,932.979764,1
6,12,0.28,60,0.0778,24830,858.2607762,1
6,12,0.28,60,0.0828,21360,786.1932587,1
6,12,0.28,60,0.0878,18460,730.2113667,1
6,12,0.28,60,0.0928,15560,667.0423075,1
6,12,0.28,60,0.0978,13460,630.3718268,1
6,12,0.28,60,0.1028,11320,594.7747137,1
6,12,0.28,60,0.1078,10140,586.1977823,1
6,12,0.28,60,0.1128,8640,566.9742851,1
6,12,0.28,60,0.1178,7660,561.3111793,1
6,12,0.28,60,0.1228,6490,555.3809864,1
6,12,0.28,60,0.1278,5840,562.2652755,1
6,12,0.28,60,0.1328,5370,580.0299647,1
6,12,0.28,60,0.1378,4930,608.0476626,1
6,12,0.2801,90,0.0076,140,20.1950489,1
6,12,0.2801,90,0.0126,1540,76.47640159,1
6,12,0.2801,90,0.0176,930,62.81687671,1
6,12,0.2801,90,0.0226,1910,79.74484309,1
6,12,0.2801,90,0.0276,3320,128.4871978,1
6,12,0.2801,90,0.0326,2840,115.0053912,1
6,12,0.2801,90,0.0376,3580,157.2468124,1
6,12,0.2801,90,0.0426,3960,152.225622,1
6,12,0.2801,90,0.0476,4600,167.5231327,1
6,12,0.2801,90,0.0526,5220,182.7549179,1
6,12,0.2801,90,0.0576,5690,204.5738009,1
6,12,0.2801,90,0.0622,6180,226.6648627,1
6,12,0.2801,90,0.0676,6630,248.3601417,1
