  0.07071  0.00500 -0.00022  0.00000  0.8441933E-08            NaN  0.0000000E+00            NaN  0.0000000E+00            NaN  0.0000000E+00  0.0000000E+00  0.8441933E-08            NaN
  0.07218  0.00500  0.01428  0.01450  0.3882097E-03  0.4493384E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.3882097E-03  0.4493384E-02
  0.07228  0.00500  0.01478  0.01500  0.3989872E-02  0.1277579E-01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.3989872E-02  0.1277579E-01
  0.07239  0.00500  0.01528  0.01550  0.5628663E-02  0.1659549E-01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.5628663E-02  0.1659549E-01
  0.07250  0.00500  0.01578  0.01600  0.2609341E-02  0.1294971E-01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.2609341E-02  0.1294971E-01
  0.07261  0.00500  0.01628  0.01650  0.2528765E-02  0.1448717E-01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.2528765E-02  0.1448717E-01
  0.07273  0.00500  0.01678  0.01700  0.8179052E-03  0.4846393E-02  0.5028092E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.1932965E-06  0.0000000E+00  0.7674310E-03  0.4846393E-02
  0.07284  0.00500  0.01728  0.01750  0.7222800E-03  0.3813785E-02  0.1690056E-03  0.1288757E-19  0.0000000E+00  0.0000000E+00  0.4894737E-06  0.0000000E+00  0.5527849E-03  0.3813785E-02
  0.07297  0.00500  0.01778  0.01800  0.2124866E-02  0.4924373E-02  0.3167179E-03  0.5320044E-19  0.0000000E+00  0.0000000E+00  0.8927995E-06  0.0000000E+00  0.1807255E-02  0.4924373E-02
  0.07309  0.00500  0.01828  0.01850  0.2863325E-02  0.6393251E-02  0.4808040E-03  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.1410376E-05  0.0000000E+00  0.2381110E-02  0.6393251E-02
  0.07322  0.00500  0.01878  0.01900  0.1845862E-02  0.7434523E-02  0.6528053E-03  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.2038394E-05  0.0000000E+00  0.1191018E-02  0.7434523E-02
  0.07335  0.00500  0.01928  0.01950  0.1895481E-02  0.8703796E-02  0.8262739E-03  0.5824248E-19  0.0000000E+00  0.0000000E+00  0.2770727E-05  0.0000000E+00  0.1066436E-02  0.8703796E-02
  0.07348  0.00500  0.01978  0.02000  0.2318364E-02  0.1024281E-01  0.9959985E-03  0.1798652E-18  0.0000000E+00  0.0000000E+00  0.3600537E-05  0.0000000E+00  0.1318765E-02  0.1024281E-01
